K=4;
N=40;
P=[549 141 1603 539];
R=[32 19 49 27];
A=[5 2 6 5];
C=[37 37 40 32];
M=[
  [0 50 50 3 50 50 34 50 50 50 50 50 50 50 44 50 31 16 50 50 50 50 7 33 50 50 21 50 50 50 50 50 50 50 50 24 50 50 50 50]
  [50 0 28 50 34 7 50 50 13 50 14 39 33 38 41 16 50 50 40 38 22 31 50 50 47 31 50 45 21 47 35 8 37 48 50 50 7 9 33 24]
  [50 28 0 50 40 25 50 50 25 50 14 50 47 50 50 14 50 50 15 50 34 33 50 50 50 50 50 50 34 50 19 35 50 50 50 50 28 33 8 14]
  [3 50 50 0 50 50 37 50 50 50 50 50 50 50 47 50 33 18 50 50 50 50 7 34 50 50 24 50 50 50 50 50 50 50 50 27 50 50 50 50]
  [50 34 40 50 0 28 50 45 22 50 38 50 12 50 50 30 50 50 41 50 12 8 50 50 14 29 50 50 50 13 27 39 50 24 32 50 27 27 37 26]
  [50 7 25 50 28 0 50 50 6 50 14 44 29 44 45 12 50 50 36 45 16 25 50 50 41 30 50 50 27 41 29 14 43 44 50 50 3 8 29 18]
  [34 50 50 37 50 50 0 50 50 50 50 42 42 49 35 50 35 23 50 50 50 50 37 39 50 28 19 50 50 50 50 50 50 37 42 18 50 49 50 50]
  [50 50 50 50 45 50 50 0 50 50 50 50 43 50 50 50 50 50 50 50 50 50 50 50 32 50 50 50 50 32 50 50 50 30 18 50 50 50 50 50]
  [50 13 25 50 22 6 50 50 0 50 17 49 24 49 49 11 50 50 34 50 11 18 50 50 36 29 50 50 33 35 25 20 50 40 50 50 7 11 26 15]
  [50 50 50 50 50 50 50 50 50 0 50 36 50 29 42 50 49 50 50 19 50 50 50 47 50 50 50 13 40 50 50 48 18 50 50 50 50 50 50 50]
  [50 14 14 50 38 14 50 50 17 50 0 50 41 50 50 9 50 50 29 47 28 32 50 50 50 44 50 50 21 50 27 20 43 50 50 50 17 22 21 17]
  [50 39 50 50 50 44 42 50 49 36 50 0 50 8 7 50 20 50 50 20 50 50 46 20 50 37 50 23 40 50 50 32 28 50 50 30 42 38 50 50]
  [50 33 47 50 12 29 42 43 24 50 41 50 0 50 50 35 50 50 50 50 13 18 50 50 17 18 50 50 50 17 38 37 50 15 27 50 27 25 45 34]
  [50 38 50 50 50 44 49 50 49 29 50 8 50 0 14 50 26 50 50 13 50 50 50 25 50 42 50 16 36 50 50 31 21 50 50 38 43 39 50 50]
  [44 41 50 47 50 45 35 50 49 42 50 7 50 14 0 50 16 47 50 27 50 50 41 17 50 34 46 30 45 50 50 34 35 50 50 24 43 38 50 50]
  [50 16 14 50 30 12 50 50 11 50 9 50 35 50 50 0 50 50 25 50 22 24 50 50 43 41 50 50 29 43 20 24 50 50 50 50 14 20 17 9]
  [31 50 50 33 50 50 35 50 50 49 50 20 50 26 16 50 0 37 50 38 50 50 27 4 50 44 39 38 50 50 50 49 47 50 50 18 50 50 50 50]
  [16 50 50 18 50 50 23 50 50 50 50 50 50 50 47 50 37 0 50 50 50 50 22 41 50 50 6 50 50 50 50 50 50 50 50 23 50 50 50 50]
  [50 40 15 50 41 36 50 50 34 50 29 50 50 50 50 25 50 50 0 50 39 33 50 50 50 50 50 50 49 50 14 48 50 50 50 50 38 44 8 19]
  [50 38 50 50 50 45 50 50 50 19 47 20 50 13 27 50 38 50 50 0 50 50 50 37 50 50 50 7 29 50 50 31 9 50 50 50 44 42 50 50]
  [50 22 34 50 12 16 50 50 11 50 28 50 13 50 50 22 50 50 39 50 0 12 50 50 25 23 50 50 43 25 27 27 50 29 40 50 15 15 33 21]
  [50 31 33 50 8 25 50 50 18 50 32 50 18 50 50 24 50 50 33 50 12 0 50 50 20 33 50 50 50 19 20 38 50 31 40 50 25 26 29 19]
  [7 50 50 7 50 50 37 50 50 50 50 46 50 50 41 50 27 22 50 50 50 50 0 28 50 50 27 50 50 50 50 50 50 50 50 24 50 50 50 50]
  [33 50 50 34 50 50 39 50 50 47 50 20 50 25 17 50 4 41 50 37 50 50 28 0 50 47 42 36 50 50 50 50 45 50 50 22 50 50 50 50]
  [50 47 50 50 14 41 50 32 36 50 50 50 17 50 50 43 50 50 50 50 25 20 50 50 0 35 50 50 50 1 37 50 50 19 23 50 40 40 48 39]
  [50 31 50 50 29 30 28 50 29 50 44 37 18 42 34 41 44 50 50 50 23 33 50 47 35 0 46 50 49 35 50 31 50 23 35 35 27 23 50 43]
