K=8;
N=150;
P=[176 1456 599 137 599 148 544 166];
R=[28 42 33 17 42 20 33 24];
A=[2 6 5 2 4 2 4 2];
C=[54 39 48 31 52 49 47 43];
M=[
  [0 50 50 50 50 50 50 50 50 50 50 50 45 50 50 50 49 50 50 10 50 48 50 49 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 19 50 50 50 50 50 50 50 50 50 50 50 18 50 50 50 50 50 50 38 50 50 27 27 50 50 50 50 50 24 7 50 15 50 50 50 50 50 50 50 50 49 50 50 50 50 50 50 50 50 50 50 50 11 50 11 50 50 50 50 50 32 50 50 50 50 36 50 50 35 50 50 50 50 50 50 50 50 50 29 50 50 50 50 50 50 50 50 50 8 50 50 50 50 50 39 50 50 50 50 42 50 18 50 50 50 50 50 50 50 50]
  [50 0 48 28 50 32 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 23 50 50 50 50 50 50 50 50 50 27 50 50 50 50 39 50 50 50 47 33 34 50 50 50 50 50 50 50 50 20 3 41 39 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 50 50 50 50 50 22 50 50 50 50 50 50 50 50 50 19 50 50 50 50 19 50 50 50 23 50 50 50 46 50 50 50 50 50 50 21 6 39 34 12 50 50 50 50 50 50 50 50 50 17 50 50 50 50 50 50 50 50 50 50 50 50 31 50]
  [50 48 0 50 50 50 50 50 50 50 47 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 45 50 50 50 50 50 50 50 50 30 35 50 50 50 50 30 50 50 50 50 14 50 50 50 50 50 50 50 50 34 47 26 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 42 50 50 50 50 50 50 50 50 50 29 50 50 50 50 50 50 50 50 25 50 50 50 50 50 50 50 50 36 50 50 42 50 13 50 50 50 50 50 50 50 50 50 50 38 50 45 50 50 50 50 50 50 50 50 50 46 50 50]
  [50 28 50 0 50 50 50 39 50 50 50 50 50 50 50 50 50 40 50 50 50 50 50 50 50 50 50 50 50 50 39 50 50 50 14 50 50 50 50 50 50 50 28 50 50 50 50 50 43 17 50 50 50 39 11 50 50 31 50 50 50 50 50 50 47 27 50 50 50 50 50 50 50 50 50 50 50 50 50 27 50 50 50 50 50 50 49 50 50 50 50 50 50 50 50 50 50 50 50 50 50 41 50 50 50 50 29 50 50 50 45 50 50 50 48 50 50 50 50 50 50 7 32 21 50 17 50 50 50 50 50 50 50 50 50 45 50 50 39 50 49 50 50 50 50 50 50 50 13 50]
  [50 50 50 50 0 49 50 50 50 50 50 50 50 50 29 50 50 40 47 50 50 34 50 50 50 50 43 50 4 50 31 50 2 28 50 50 50 50 39 50 50 50 50 50 50 50 14 47 25 48 50 50 50 24 50 50 43 50 47 50 50 50 50 50 50 50 50 36 50 50 50 50 5 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 37 50 50 50 50 16 50 50 11 50 37 39 50 50 50 50 50 50 50 50 50 50 50 50 50 50 44 50 46 50 50 50 45 50 50 50 22 50 50 6 50 50 50 50]
  [50 32 50 50 49 0 50 50 50 50 50 50 50 50 47 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 48 50 50 45 50 50 50 50 50 50 50 50 34 50 50 50 50 50 50 50 50 50 50 50 50 50 31 50 50 50 50 50 31 35 44 15 50 50 50 50 47 50 50 50 50 50 50 50 50 50 50 50 50 13 50 50 50 50 50 22 50 50 50 50 50 50 50 50 50 39 50 50 50 50 30 50 50 50 42 50 50 50 44 50 50 50 50 50 50 49 32 50 50 44 50 50 50 50 50 50 50 50 50 27 50 50 50 50 50 50 50 50 34 50 50 50 50 50]
  [50 50 50 50 50 50 0 50 50 30 50 50 50 50 50 44 50 50 45 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 36 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 33 12 10 50 50 24 50 50 50 37 50 50 50 50 50 40 50 36 50 50 50 50 50 50 19 50 50 50 50 20 50 50 50 50 24 50 4 50 50 5 30 50 50 49 50 50 50 50 50 50 50 50 50 50 50 50 50 29 41 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 50 50 39 50 50 50 0 50 50 50 24 50 50 50 50 50 33 50 50 50 50 24 50 16 50 50 32 50 50 41 21 50 50 50 50 50 50 50 50 21 23 20 50 50 50 50 50 47 30 50 50 50 48 40 50 50 26 50 50 50 50 50 50 50 50 50 50 50 50 32 50 50 50 50 50 50 24 50 33 50 50 50 25 50 50 11 50 50 42 50 50 50 19 50 50 50 50 50 50 50 50 50 50 38 50 50 50 50 50 50 50 50 50 50 33 50 50 50 50 34 45 50 45 50 50 29 50 50 50 50 50 50 37 50 50 50 50 28 50 11 50 50 50 50 50 50 50 44 45]
  [50 50 50 50 50 50 50 50 0 50 50 50 50 50 50 50 50 50 50 49 50 50 50 12 50 50 50 50 50 17 50 50 50 50 50 50 50 50 50 50 50 50 50 23 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 7 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 41 50 50 50 50 50 50 50 37 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 42 50 46 50 50 50 50 50 50 50 50]
  [50 50 50 50 50 50 30 50 50 0 50 50 50 50 50 50 49 50 22 50 50 50 50 50 50 50 30 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 47 8 50 50 50 50 44 50 50 50 40 50 50 50 50 50 50 31 50 50 50 50 50 50 50 50 50 36 42 39 50 50 24 50 50 50 25 50 50 50 50 50 50 50 25 50 50 50 50 47 50 48 50 50 50 50 47 50 50 50 50 39 50 34 50 36 28 45 50 50 20 33 50 50 50 50 50 50 50 50 50 50 50 50 50 36 36 50 50 50 50 50 50 50 50 50 38 50 50 50 50 50 50 50]
