K=4;
N=40;
P=[184 161 142 179];
R=[30 25 15 24];
A=[2 2 3 3];
C=[67 56 33 58];
M=[
  [0 50 29 50 49 50 50 50 50 50 50 50 50 50 50 50 45 50 33 47 50 38 50 11 50 50 48 50 50 50 50 18 42 50 50 22 50 33 50 14]
  [50 0 50 19 50 50 50 29 38 34 50 31 50 50 6 29 22 26 33 20 50 50 20 50 50 50 48 50 32 36 47 48 30 50 50 47 47 50 36 50]
  [29 50 0 50 50 50 50 33 50 50 41 50 50 50 50 50 39 50 20 31 50 50 48 39 50 50 19 50 36 50 50 26 21 50 27 34 50 50 50 21]
  [50 19 50 0 41 44 50 41 22 29 50 15 50 50 17 30 11 29 29 23 50 48 37 50 50 50 50 50 46 37 35 37 34 36 50 34 40 38 30 42]
  [49 50 50 41 0 4 16 50 33 50 50 35 27 44 50 50 41 50 50 50 43 15 50 50 36 41 50 30 50 50 42 39 50 14 50 32 50 17 50 46]
  [50 50 50 44 4 0 12 50 34 50 50 37 23 42 50 50 44 50 50 50 39 18 50 50 32 38 50 27 50 50 41 44 50 13 50 36 50 21 50 50]
  [50 50 50 50 16 12 0 50 41 50 50 45 14 42 50 50 50 50 50 50 31 25 50 50 27 34 50 24 50 50 45 50 50 20 50 47 50 31 50 50]
  [50 29 33 41 50 50 50 0 50 50 23 50 50 50 36 50 35 50 28 19 50 50 17 50 50 50 21 50 5 50 50 46 16 50 24 50 50 50 50 44]
  [50 38 50 22 33 34 41 50 0 21 50 6 40 28 33 29 30 31 48 45 47 46 50 50 38 36 50 30 50 32 14 50 50 21 50 44 26 39 21 50]
  [50 34 50 29 50 50 50 50 21 0 50 20 50 34 27 10 39 13 50 49 50 50 50 50 50 47 50 45 50 11 19 50 50 41 50 50 14 50 2 50]
  [50 50 41 50 50 50 50 23 50 50 0 50 50 50 50 50 50 50 46 42 50 50 34 50 50 50 22 50 19 50 50 50 35 50 15 50 50 50 50 50]
  [50 31 50 15 35 37 45 50 6 20 50 0 46 34 26 27 25 27 43 39 50 47 50 50 44 42 50 36 50 31 19 46 49 25 50 41 28 39 21 50]
  [50 50 50 50 27 23 14 50 40 50 50 46 0 32 50 50 50 50 50 50 17 39 50 50 13 21 50 14 50 50 40 50 50 23 50 50 50 43 50 50]
