K=8;
N=150;
P=[597 131 168 559 519 585 181 1427];
R=[40 17 21 27 27 31 25 40];
A=[4 2 3 5 5 5 3 6];
C=[54 37 49 29 37 33 52 27];
M=[
  [0 50 50 50 50 50 50 50 50 35 50 50 35 50 50 50 50 50 35 50 50 50 50 50 18 50 45 50 50 50 40 50 14 47 38 50 50 50 50 39 50 50 50 46 50 50 50 49 15 50 50 50 50 50 46 50 50 50 13 50 19 50 50 36 18 50 50 50 50 50 22 50 50 50 10 50 27 50 50 50 50 50 50 42 50 50 50 19 50 50 50 46 50 50 50 44 50 8 39 42 35 50 18 50 50 50 39 5 50 50 50 50 50 50 50 50 50 50 50 50 44 50 50 50 50 50 50 50 50 50 11 50 50 50 50 50 50 50 50 50 50 41 50 50 50 50 50 50 50 45]
  [50 0 41 50 50 50 50 50 50 46 50 50 50 50 50 41 50 50 22 30 50 50 50 50 50 50 50 50 50 50 50 50 47 50 33 50 50 50 50 49 50 50 50 50 50 50 50 5 42 50 50 50 11 49 50 50 50 39 42 24 50 50 50 40 50 36 50 50 50 50 50 14 50 50 50 50 50 50 50 50 50 50 50 45 50 50 50 50 50 50 50 50 31 50 21 45 50 50 50 39 41 50 37 50 50 49 50 50 47 50 50 50 40 16 50 39 50 50 50 50 50 50 50 50 50 50 23 50 50 50 50 50 50 50 50 50 42 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 41 0 50 50 50 48 50 50 50 50 50 50 43 50 45 50 50 50 49 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 45 50 50 50 50 31 10 50 37 50 20 50 50 50 50 50 50 50 12 50 50 50 50 50 29 50 50 50 50 50 50 50 21 50 50 50 50 50 50 50 50 50 50 38 50 34 50 26 50 50 50 50 50 50 50 50 50 50 50 50 50 24 50 50 50 13 25 50 50 50 50 50 50 50 50 50 50 50 50 43 50 50 50 50 50 50 50 50 50 17 50 33 50 50 50 50 50 50 50 50 46 50 50]
  [50 50 50 0 47 50 50 50 50 37 50 15 25 50 15 50 50 50 50 50 50 50 50 35 45 50 50 50 30 50 50 50 50 50 49 50 50 50 50 50 50 24 50 50 10 50 50 50 50 50 50 50 50 50 13 50 50 50 50 50 50 50 50 50 42 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 44 37 50 50 50 46 50 50 50 18 50 50 50 38 30 50 22 50 41 50 50 50 50 50 20 50 50 50 50 32 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 26 50 50 31 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 50 50 47 0 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 17 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 23 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 30 50 50 50 50 50 50 50 50 50 50 42 50 50 37 50 50 50 50 50 50 50 50 50 50 50 50 50 50 33 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 48 36 50 31 50 50 50 50 35 50 50 50 50 50 50 50 50 50]
  [50 50 50 50 50 0 19 50 18 50 50 50 50 18 50 50 50 50 50 50 44 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 28 50 35 50 50 50 50 50 50 50 50 50 50 50 50 20 50 50 50 50 50 50 50 50 50 50 41 50 39 50 50 50 17 50 50 50 50 50 50 44 28 48 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 34 46 50 50 50 50 50 50 50 16 50 50 50 45 50 40 50 50 50 50 50 50 50 50 50 50 50 50 50 36 50 50 50 50 50 50 50 50 44 50 50]
  [50 50 48 50 50 19 0 50 37 50 50 50 50 26 50 50 50 50 50 50 33 50 50 50 50 48 50 50 50 50 50 50 50 50 50 50 50 50 50 50 45 50 18 50 50 50 50 50 50 50 50 50 50 48 50 22 50 43 50 50 50 50 50 50 50 50 50 50 20 50 50 50 37 50 50 50 50 50 50 30 40 46 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 35 29 42 50 50 50 50 50 50 50 29 50 50 50 27 50 32 50 50 50 50 50 50 50 50 50 50 50 50 50 19 50 50 50 50 50 50 50 50 25 50 50]
  [50 50 50 50 50 50 50 0 50 50 50 50 50 50 50 18 50 40 50 31 50 10 50 50 50 50 50 50 50 50 44 50 50 50 50 50 10 50 22 43 50 50 49 50 50 50 50 50 50 50 50 30 50 50 50 50 50 40 50 50 50 50 50 44 50 50 50 25 42 50 50 50 50 50 50 50 50 13 50 46 50 50 50 50 50 42 50 50 50 50 50 50 50 50 44 50 50 50 50 38 50 50 50 2 50 50 50 50 39 50 50 50 50 50 50 24 50 50 50 50 42 50 38 50 50 50 35 33 50 50 50 50 50 50 11 50 50 50 46 50 50 50 50 50 50 50 50 35 50 50]
  [50 50 50 50 50 18 37 50 0 50 50 50 50 21 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 13 50 50 50 50 50 50 50 50 40 50 50 50 50 50 28 50 50 50 50 50 50 50 50 50 50 31 50 50 50 50 50 4 50 50 50 50 50 50 50 20 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 49 50 50 50 50 50 50 50 50 15 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [35 46 50 37 50 50 50 50 50 0 50 23 15 50 40 50 50 50 25 50 50 50 50 50 33 50 50 50 20 50 50 50 41 50 13 50 50 50 50 50 50 50 50 50 32 50 50 43 36 50 50 50 50 50 26 50 50 50 34 31 48 50 50 50 19 50 50 50 50 50 50 50 50 50 41 50 50 50 50 50 50 50 50 7 50 50 50 36 50 50 50 35 50 49 50 9 36 30 31 50 5 50 32 50 50 47 21 31 50 50 50 40 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 45 50 24 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 50 50 50 50 50 50 50 50 50 0 50 50 50 50 50 23 50 50 50 50 50 50 43 50 50 50 50 43 28 50 50 50 50 50 47 50 33 50 50 50 50 50 50 50 34 50 50 50 50 50 50 50 50 50 50 50 50 50 48 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 26 50 50 50 50 50 50 11 50 50 50 15 50 50 36 50 50 50 50 50 50 50 29 22 50 50 50 50 50 35 50 50 50 50 50 27 50 50 50 41 50 50 50 50 50 50 50 41 50 50 43 22 50 50 50 50 50 50 25 50 50 50 50 11 50 50 50 50]
  [50 50 50 15 50 50 50 50 50 23 50 0 15 50 24 50 50 50 48 50 50 50 50 37 40 50 50 50 17 50 50 50 50 50 34 50 50 50 50 50 50 30 50 50 15 50 50 50 50 50 50 50 50 50 11 50 50 50 50 49 50 50 50 50 33 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 23 50 50 50 42 50 50 50 22 50 44 50 23 23 43 22 50 27 50 50 50 50 50 13 48 50 50 50 27 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 14 50 50 43 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
