K=5;
N=80;
P=[1424 1328 520 511 491];
R=[39 43 32 34 32];
A=[6 5 3 3 3];
C=[34 27 35 45 41];
M=[
  [0 50 38 50 50 50 33 23 48 50 47 50 12 27 50 50 43 42 50 13 50 15 50 47 50 50 50 50 50 50 50 50 50 50 50 26 50 21 48 34 50 50 50 50 50 50 50 50 50 50 50 50 50 50 42 31 50 21 50 31 50 50 37 50 30 50 50 50 50 50 50 50 50 50 50 50 50 31 50 34]
  [50 0 50 50 50 50 50 50 50 50 50 50 50 40 50 50 50 50 50 50 50 50 43 50 50 50 50 50 50 50 50 50 50 50 45 50 50 50 42 50 50 50 50 50 50 50 50 19 50 50 50 13 50 50 24 45 50 50 50 35 50 50 50 42 50 50 38 50 50 50 50 50 50 50 50 50 50 35 50 39]
  [38 50 0 50 50 50 25 50 22 50 26 38 35 47 50 33 24 4 50 24 50 37 50 35 50 50 50 50 50 43 50 44 50 50 47 32 39 25 44 50 50 50 50 30 50 50 39 50 22 36 48 50 50 50 50 50 50 21 50 49 50 50 15 49 44 50 50 50 50 50 50 50 43 50 50 50 50 50 50 42]
  [50 50 50 0 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 20 50 50 50 32 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 32 18 50 50 50 50 50 50 50 50 50 26 50 50 50 50 50 50 50 36 50 50 50 50 50 50 40 38 50 31 50 50 21 21 24 38 50 24 50]
  [50 50 50 50 0 50 50 50 48 15 50 50 50 50 7 50 45 50 50 50 50 50 50 35 50 29 4 50 50 50 50 45 50 50 50 50 50 50 50 50 16 50 50 50 29 18 50 50 50 50 41 50 50 50 50 50 50 50 37 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 50 50 50 50 0 50 50 50 50 50 25 50 50 50 31 50 50 50 50 50 50 50 50 50 50 50 24 47 21 50 50 12 28 50 50 37 50 50 50 50 50 50 50 50 50 25 50 43 27 50 50 50 47 50 50 34 50 50 50 37 50 50 50 50 36 50 50 34 50 50 25 50 50 50 50 43 50 48 50]
  [33 50 25 50 50 50 0 48 47 50 14 50 24 27 50 50 47 27 50 25 50 23 33 50 50 50 50 50 50 50 46 50 50 50 25 11 43 12 20 50 50 50 50 19 50 50 50 50 33 50 50 50 50 50 35 48 50 33 50 27 50 50 12 26 50 50 50 50 50 50 50 50 38 50 50 50 50 30 50 18]
  [23 50 50 50 50 50 48 0 50 50 50 50 25 26 50 50 50 50 50 36 50 25 50 50 50 50 50 50 50 50 50 50 50 50 50 37 50 38 50 40 50 50 50 50 50 50 50 48 50 50 50 46 50 50 37 11 50 44 50 30 50 50 50 50 47 50 50 50 50 50 50 50 50 50 50 50 50 27 50 39]
  [48 50 22 50 48 50 47 50 0 33 48 44 50 50 46 30 7 22 50 37 50 50 50 17 50 42 45 50 50 48 50 26 50 50 50 50 50 44 50 50 37 50 50 50 50 40 36 50 35 34 28 50 50 50 50 50 50 27 49 50 50 50 37 50 39 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 50 50 50 15 50 50 50 33 0 50 50 50 50 16 50 30 50 50 50 50 50 50 20 50 23 13 50 50 50 50 35 50 50 50 50 50 50 50 50 7 50 50 50 27 18 50 50 50 50 32 50 50 50 50 50 50 46 38 50 50 50 50 50 39 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [47 50 26 50 50 50 14 50 48 50 0 40 37 40 50 47 50 26 50 36 50 37 29 50 50 50 50 50 50 44 33 50 50 50 22 25 30 25 21 50 50 50 50 6 50 50 50 50 24 48 50 50 50 50 45 50 50 41 50 39 50 50 13 24 50 50 47 50 50 50 50 50 24 50 50 50 48 42 50 28]
  [50 50 38 50 50 25 50 50 44 50 40 0 50 50 50 18 50 34 50 50 50 50 50 50 50 50 50 25 50 5 43 45 33 45 50 50 16 50 50 50 50 50 50 38 50 50 17 50 18 15 50 50 47 50 50 50 50 50 50 50 37 50 40 50 50 50 50 50 44 50 50 42 31 50 50 50 36 50 50 50]
  [12 50 35 50 50 50 24 25 50 50 37 50 0 17 50 50 47 39 50 14 50 4 50 50 50 50 50 50 50 50 50 50 50 50 44 14 50 12 37 45 50 50 50 43 50 50 50 50 50 50 50 50 50 50 32 29 50 25 50 21 50 50 30 44 40 50 50 50 50 50 50 50 50 50 50 50 50 21 50 23]
  [27 40 47 50 50 50 27 26 50 50 40 50 17 0 50 50 50 50 50 30 50 13 42 50 50 50 50 50 50 50 50 50 50 50 37 16 50 22 30 50 50 50 50 45 50 50 50 41 50 50 50 34 50 50 16 22 50 42 50 5 50 50 38 36 50 50 50 50 50 50 50 50 50 50 50 50 50 4 50 14]
  [50 50 50 50 7 50 50 50 46 16 50 50 50 50 0 50 45 50 47 50 50 50 50 36 50 34 4 50 50 50 50 40 50 50 50 50 50 50 50 50 20 50 50 50 35 12 50 50 50 50 35 50 50 50 50 50 50 50 30 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 50 33 50 50 31 50 50 30 50 47 18 50 50 50 0 37 29 50 50 50 50 50 45 50 50 50 41 50 21 50 27 33 39 50 50 32 50 50 50 50 50 50 47 50 50 6 50 23 5 32 50 50 50 50 50 43 50 50 50 50 50 42 50 50 50 50 50 50 50 50 36 46 50 50 50 50 50 50 50]
  [43 50 24 50 45 50 47 50 7 30 50 50 47 50 45 37 0 25 50 33 50 50 50 11 50 36 43 50 50 50 50 31 50 50 50 50 50 42 50 50 33 50 50 50 44 40 43 50 40 41 32 50 50 50 50 50 50 22 50 50 50 50 38 50 32 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [42 50 4 50 50 50 27 50 22 50 26 34 39 50 50 29 25 0 50 28 50 41 50 36 50 50 50 50 50 39 50 42 50 50 48 35 36 28 45 50 50 50 50 29 50 50 35 50 18 33 46 50 50 50 50 50 50 25 50 50 50 50 16 49 47 50 50 50 50 50 50 50 41 50 50 50 50 50 50 44]
  [50 50 50 50 50 50 50 50 50 50 50 50 50 50 47 50 50 50 0 50 50 50 50 50 50 50 50 50 34 50 50 34 50 39 50 50 50 50 50 50 50 50 50 50 50 38 50 50 50 50 32 50 50 38 50 50 34 50 18 50 50 30 50 50 50 47 50 50 50 31 50 41 50 50 50 50 50 50 50 50]
  [13 50 24 50 50 50 25 36 37 50 36 50 14 30 50 50 33 28 50 0 50 17 50 39 50 50 50 50 50 50 50 50 50 50 49 22 50 14 43 42 50 50 50 42 50 50 50 50 44 50 50 50 50 50 46 42 50 11 50 34 50 50 26 50 31 50 50 50 50 50 50 50 50 50 50 50 50 35 50 33]
  [50 50 50 20 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 50 50 50 21 50 50 33 50 50 32 50 50 50 50 50 43 50 50 50 50 18 8 50 50 50 50 50 50 50 50 50 7 50 50 50 50 50 50 50 20 50 50 50 50 50 50 31 29 50 18 50 39 18 7 22 18 50 18 50]
  [15 50 37 50 50 50 23 25 50 50 37 50 4 13 50 50 50 41 50 17 50 0 48 50 50 50 50 50 50 50 50 50 50 50 42 13 50 13 34 48 50 50 50 43 50 50 50 50 50 50 50 47 50 50 29 27 50 29 50 17 50 50 31 42 44 50 50 50 50 50 50 50 50 50 50 50 50 18 50 20]
  [50 43 50 50 50 50 33 50 50 50 29 50 50 42 50 50 50 50 50 50 50 48 0 50 47 50 50 50 50 50 31 50 50 50 8 37 48 43 14 50 50 46 50 27 50 50 50 50 50 50 50 50 50 50 36 50 50 50 50 38 50 50 40 7 50 50 18 44 50 50 47 50 35 50 50 50 50 41 50 29]
  [47 50 35 50 35 50 50 50 17 20 50 50 50 50 36 45 11 36 50 39 50 50 50 0 50 26 33 50 50 50 50 33 50 50 50 50 50 50 50 48 22 50 50 50 33 33 50 50 50 50 33 50 50 50 50 50 50 27 49 50 50 50 49 50 27 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
