K=4;
N=40;
P=[561 1476 478 195];
R=[42 40 31 26];
A=[3 6 3 3];
C=[44 25 32 62];
M=[
  [0 37 40 50 50 41 27 50 18 50 50 50 50 50 32 50 50 50 18 37 50 41 50 50 50 50 50 42 50 7 50 13 50 34 50 50 50 50 32 50]
  [37 0 46 41 50 30 10 21 36 50 50 50 50 22 37 28 50 50 48 12 50 22 50 24 50 41 29 26 50 39 50 39 44 33 50 25 50 50 19 50]
  [40 46 0 50 50 21 41 50 22 27 50 50 34 50 11 50 47 45 29 36 50 50 50 50 50 50 50 25 15 47 22 50 31 13 50 50 33 33 50 45]
  [50 41 50 0 50 42 50 30 50 48 40 19 50 21 50 25 39 32 50 38 31 50 50 17 37 5 12 38 50 50 50 50 36 50 28 46 50 50 50 50]
  [50 50 50 50 0 50 50 50 50 26 31 50 19 50 50 50 17 25 50 50 50 50 2 50 34 50 50 50 50 50 42 50 32 50 50 50 45 21 50 11]
  [41 30 21 42 50 0 28 43 27 26 50 50 34 35 16 46 38 34 40 18 50 50 50 32 50 38 36 5 34 47 37 50 20 11 50 50 49 36 45 46]
  [27 10 41 50 50 28 0 31 27 50 50 50 50 31 30 38 50 50 39 14 50 23 50 33 50 49 38 26 50 29 50 30 46 28 50 32 50 50 17 50]
  [50 21 50 30 50 43 31 0 50 50 50 39 50 11 50 8 50 50 50 27 29 30 50 17 50 33 19 38 50 50 50 50 50 50 31 16 50 50 32 50]
  [18 36 22 50 50 27 27 50 0 47 50 50 50 50 14 50 50 50 13 31 50 48 50 50 50 50 50 30 34 24 44 30 46 18 50 50 50 50 40 50]
  [50 50 27 48 26 26 50 50 47 0 45 50 8 50 33 50 20 22 50 42 50 50 29 47 46 43 49 28 31 50 24 50 13 30 50 50 33 10 50 20]
  [50 50 50 40 31 50 50 50 50 45 0 47 43 50 50 50 25 26 50 50 50 50 30 50 4 37 50 50 50 50 50 50 41 50 50 50 50 46 50 40]
  [50 50 50 19 50 50 50 39 50 50 47 0 50 33 50 31 50 48 50 50 22 50 50 33 43 24 27 50 50 50 50 50 50 50 17 50 50 50 50 50]
  [50 50 34 50 19 34 50 50 50 8 43 50 0 50 40 50 19 23 50 50 50 50 22 50 44 48 50 37 34 50 25 50 20 38 50 50 31 4 50 12]
  [50 22 50 21 50 35 31 11 50 50 50 33 50 0 48 11 50 43 50 23 31 38 50 6 50 22 8 31 50 50 50 50 40 44 31 27 50 50 38 50]
  [32 37 11 50 50 16 30 50 14 33 50 50 40 48 0 50 50 47 25 27 50 50 50 46 50 50 50 20 25 38 32 43 32 5 50 50 43 40 46 50]
  [50 28 50 25 50 46 38 8 50 50 50 31 50 11 50 0 50 50 50 32 22 37 50 16 50 29 16 42 50 50 50 50 50 50 23 21 50 50 40 50]
  [50 50 47 39 17 38 50 50 50 20 25 50 19 50 50 50 0 8 50 50 50 50 19 45 26 34 45 38 50 50 43 50 19 46 50 50 50 22 50 21]
  [50 50 45 32 25 34 50 50 50 22 26 48 23 43 47 50 8 0 50 44 50 50 27 38 26 27 37 33 50 50 45 50 15 43 50 50 50 27 50 28]
  [18 48 29 50 50 40 39 50 13 50 50 50 50 50 25 50 50 50 0 44 50 50 50 50 50 50 50 43 36 24 48 31 50 29 50 50 50 50 48 50]
  [37 12 36 38 50 18 14 27 31 42 50 50 50 23 27 32 50 44 44 0 50 34 50 22 50 36 27 14 50 41 50 42 33 23 50 35 50 50 29 50]
  [50 50 50 31 50 50 50 29 50 50 50 22 50 31 50 22 50 50 50 50 0 50 50 34 50 36 30 50 50 50 50 50 50 50 5 37 50 50 50 50]
  [41 22 50 50 50 50 23 30 48 50 50 50 50 38 50 37 50 50 50 34 50 0 50 42 50 50 46 48 50 38 50 34 50 50 50 19 50 50 9 50]
  [50 50 50 50 2 50 50 50 50 29 30 50 22 50 50 50 19 27 50 50 50 50 0 50 33 50 50 50 50 50 44 50 34 50 50 50 46 23 50 13]
  [50 24 50 17 50 32 33 17 50 47 50 33 50 6 46 16 45 38 50 22 34 42 50 0 50 18 5 27 50 50 50 50 34 41 33 32 50 50 42 50]
  [50 50 50 37 34 50 50 50 50 46 4 43 44 50 50 50 26 26 50 50 50 50 33 50 0 34 48 50 50 50 50 50 40 50 50 50 50 47 50 42]
  [50 41 50 5 50 38 49 33 50 43 37 24 48 22 50 29 34 27 50 36 36 50 50 18 34 0 14 34 50 50 50 50 30 49 33 48 50 50 50 50]
  [50 29 50 12 50 36 38 19 50 49 50 27 50 8 50 16 45 37 50 27 30 46 50 5 48 14 0 31 50 50 50 50 36 46 29 35 50 50 46 50]
