K=5;
N=80;
P=[528 169 572 606 467];
R=[25 20 34 37 26];
A=[5 3 4 5 4];
C=[34 39 50 41 28];
M=[
  [0 50 50 50 39 50 50 50 50 50 50 50 50 26 30 50 50 50 50 42 50 50 50 50 50 10 37 46 50 50 50 50 50 50 10 8 50 50 50 50 50 50 50 50 50 50 50 50 50 50 12 50 50 50 39 50 50 45 50 50 40 10 50 50 50 50 50 30 29 50 46 26 42 50 50 31 50 50 46 50]
  [50 0 50 33 50 47 50 34 50 11 50 33 50 50 50 13 50 50 11 50 50 50 50 36 50 50 50 50 50 50 50 50 36 44 50 50 34 50 33 50 36 50 50 36 50 50 43 50 34 39 50 50 50 34 50 49 50 50 36 6 50 50 50 50 35 23 17 50 50 50 50 50 50 32 50 50 50 50 50 50]
  [50 50 0 50 50 50 34 50 50 50 50 47 41 50 50 50 50 33 50 50 50 50 50 50 12 50 50 50 50 50 20 50 40 35 50 50 50 50 50 50 47 50 50 48 50 50 50 35 50 50 50 15 50 50 50 37 41 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 45 50 50 37 50 50 50]
  [50 33 50 0 50 14 50 45 50 39 50 50 50 50 50 30 42 50 37 50 50 50 50 50 50 50 50 37 50 34 50 50 50 50 50 50 47 50 5 18 50 49 50 50 50 50 16 50 50 50 50 50 50 36 50 50 50 50 40 27 43 50 50 26 50 27 19 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [39 50 50 50 0 50 50 50 44 50 50 50 50 34 34 50 42 50 50 27 50 36 50 50 50 32 10 50 17 50 50 50 50 50 36 39 50 24 50 50 50 50 50 50 22 50 50 50 50 50 50 50 38 50 50 50 50 50 50 50 47 38 28 50 50 50 50 30 12 28 21 50 50 50 21 50 50 47 50 17]
  [50 47 50 14 50 0 50 50 50 50 50 50 50 50 50 43 44 50 50 50 50 50 50 50 50 50 50 31 50 22 50 50 50 50 50 50 50 50 16 5 50 35 50 50 50 50 17 50 50 50 50 50 50 47 41 50 50 38 48 41 38 50 50 11 50 37 33 50 50 50 50 50 42 50 50 45 50 50 38 50]
  [50 50 34 50 50 50 0 50 50 50 50 50 23 50 50 50 50 14 50 50 50 50 50 50 35 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 43 50 50 50 29 50 50 50 50 33 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 39 50 50 50]
  [50 34 50 45 50 50 50 0 50 44 50 50 50 50 50 45 50 50 24 50 50 50 50 31 50 50 50 50 50 50 50 50 50 50 50 50 50 50 42 50 50 50 50 50 50 50 43 50 50 10 50 50 50 12 50 50 50 50 50 34 50 50 50 50 16 50 29 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 50 50 50 44 50 50 50 0 50 32 50 50 50 50 50 44 50 50 50 50 25 50 50 50 50 50 50 45 50 50 50 45 32 50 50 32 46 50 50 31 50 50 50 23 34 50 26 31 50 50 50 18 50 50 50 43 50 36 50 50 50 21 50 50 50 50 50 50 34 50 50 50 50 39 50 32 48 50 37]
  [50 11 50 39 50 50 50 44 50 0 50 26 50 50 50 11 47 50 20 50 50 50 50 40 50 50 50 50 50 50 50 50 26 33 50 50 25 50 40 50 25 50 50 30 50 50 50 50 24 48 50 50 47 44 50 41 50 50 30 14 50 50 50 50 42 22 27 50 50 50 50 50 50 24 50 50 50 50 50 50]
