K=8;
N=150;
P=[1385 1474 124 584 479 613 1430 188];
R=[41 47 15 35 26 42 41 30];
A=[5 6 2 5 4 4 6 2];
C=[33 32 29 44 28 53 28 61];
M=[
  [0 24 50 50 50 50 50 50 50 50 50 50 50 42 50 18 50 40 50 19 50 50 50 50 50 50 22 50 31 50 50 50 50 50 50 34 50 50 50 50 45 37 50 50 35 29 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 49 16 50 50 50 50 50 50 19 38 50 35 50 50 50 50 50 50 50 34 50 50 50 50 50 50 22 50 50 50 35 50 22 50 50 50 50 50 50 43 35 50 50 50 50 50 50 50 50 36 7 50 50 50 50 50 42 50 50 50 21 25 28 37 50 50 25 50 23 50 50 50 39 17 50 50 50 50 26 50 50 50 50 50 50 50 50]
  [24 0 50 50 50 50 50 50 50 50 50 50 50 50 50 29 50 50 50 21 50 50 50 50 50 50 37 50 50 50 50 50 50 50 50 27 50 50 50 50 50 29 50 50 14 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 43 12 50 50 50 50 50 50 43 14 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 44 50 50 50 50 50 43 50 50 50 50 50 50 19 45 50 50 50 50 50 50 50 50 50 19 50 50 50 27 50 50 50 50 50 34 8 49 50 50 50 44 50 36 50 50 50 46 15 50 50 50 50 22 50 50 50 50 30 50 50 50]
  [50 50 0 13 50 50 50 50 50 50 50 50 50 50 50 50 33 50 50 50 50 50 50 50 50 50 50 50 50 50 44 50 50 50 50 50 50 50 48 50 50 50 50 50 50 50 45 50 50 50 50 50 50 48 45 50 50 28 50 49 34 50 50 50 50 50 50 50 4 50 29 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 44 50 8 50 50 50 44 50 50 50 50 50 50 50 50 24 50 50 50 42 50 50 50 50 33 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 37 50 50 11 50 50 50 50 50 50 50 50 45 50 42 50 50 50 50 50]
  [50 50 13 0 50 50 50 50 50 50 38 50 50 50 50 50 25 50 50 50 50 50 50 50 50 50 50 50 50 50 50 43 50 50 50 50 50 50 39 50 50 50 50 50 50 50 50 45 50 50 50 50 50 42 35 50 50 16 49 39 26 47 50 50 50 50 50 42 12 50 17 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 44 50 18 50 50 50 47 50 50 50 50 50 50 50 50 28 50 50 50 43 50 50 50 50 46 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 25 50 50 11 50 50 50 50 44 50 50 50 50 50 49 50 50 50 50 50]
  [50 50 50 50 0 16 50 50 50 49 50 50 50 50 5 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 45 44 50 38 50 50 50 50 50 50 50 50 50 50 50 50 50 50 33 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 25 49 50 50 50 50 50 50 50 50 43 50 50 45 50 50 50 50 50 50 50 50 50 12 50 50 50 50 50 50 50 50 50 7 50 50 50 50 50 50 25 50 50 50 50 50 12 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 22 50 50 50 50 50 50 50 50 50 44 50 50]
  [50 50 50 50 16 0 50 50 50 50 50 50 50 50 15 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 37 50 50 37 50 50 50 50 50 50 50 50 50 50 50 50 50 50 43 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 29 50 50 50 50 50 50 50 50 50 30 50 50 36 50 50 50 50 50 50 50 50 50 8 50 50 50 50 50 50 50 50 50 18 50 50 50 50 50 50 32 50 50 50 50 50 9 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 18 50 50 50 50 50 50 50 50 50 50 50 43]
  [50 50 50 50 50 50 0 50 13 50 50 50 50 42 50 50 50 49 50 50 50 50 14 50 50 50 50 45 50 50 38 50 50 50 50 50 50 50 50 41 50 50 48 39 50 50 50 50 20 10 50 50 28 50 50 50 50 50 41 50 50 50 50 50 50 21 38 50 50 50 50 50 50 50 49 50 50 50 27 50 50 50 47 40 50 50 37 50 50 50 50 50 50 44 50 50 50 33 50 50 50 50 50 50 50 50 50 50 50 50 5 50 50 50 50 50 31 50 22 50 50 50 50 50 50 50 41 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 30 50 25 50 50 50 50 50]
  [50 50 50 50 50 50 50 0 50 34 50 50 50 50 50 50 50 50 50 50 50 50 50 50 23 50 50 50 50 50 50 50 50 50 13 50 42 50 50 50 50 50 50 48 50 50 50 50 50 50 50 23 50 50 50 35 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 39 8 50 50 50 50 50 50 47 50 50 50 50 50 50 50 42 50 50 50 50 50 50 50 50 50 50 50 50 25 50 50 14 50 50 50 50 50 50 50 34 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 17 50 50 50 50 50 50 50 50 50 50 50 50 19 50 50]
  [50 50 50 50 50 50 13 50 0 50 50 50 50 44 50 50 50 50 50 50 50 50 8 50 50 50 50 46 50 50 32 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 19 23 50 50 41 50 50 50 50 50 30 50 50 50 50 50 50 25 44 50 50 50 50 50 50 50 42 50 50 50 36 50 50 50 48 47 50 50 50 50 50 50 50 50 46 39 50 50 50 45 50 50 50 50 50 50 50 50 50 50 50 50 8 50 50 50 50 50 23 50 34 45 50 50 50 50 50 50 37 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 23 50 13 50 50 50 50 50]
  [50 50 50 50 49 50 50 34 50 0 50 50 50 50 50 50 50 50 50 50 50 50 50 50 17 50 50 27 50 50 50 50 50 28 26 50 15 50 50 50 50 50 50 41 50 50 50 50 50 50 25 28 50 50 50 50 50 50 50 50 50 50 50 50 50 47 28 50 50 29 50 50 50 46 50 24 33 50 50 50 50 50 50 29 50 43 50 50 33 50 50 45 50 50 50 50 50 49 50 50 50 47 50 50 44 50 50 27 50 50 50 50 50 50 50 27 50 50 50 50 50 43 50 50 50 50 50 50 50 50 50 50 35 50 18 50 50 32 50 50 49 50 50 50 50 50 50 17 50 50]
