K=5;
N=80;
P=[1332 143 1377 522 520];
R=[43 15 45 28 32];
A=[5 3 5 5 4];
C=[35 27 42 33 33];
M=[
  [0 50 30 44 38 50 50 50 50 50 50 50 50 50 50 50 50 50 12 50 50 50 50 50 50 33 50 50 47 50 50 31 50 50 49 50 33 50 21 42 50 50 50 50 50 34 50 50 50 50 50 41 50 50 9 34 45 50 50 50 50 7 32 50 36 50 11 50 40 50 35 45 50 38 41 44 50 50 50 50]
  [50 0 50 50 50 50 50 49 50 50 49 50 50 49 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 43 50 50 50 50 50 50 50 50 50 50 35 50 25 47 50 50 50 45 50 50 26 50 50 34 50 50 50 50 50 50 50 50 50 50 50 48 50 50 50 41 50 50 50 50 50 50 50 50 50 50]
  [30 50 0 50 50 50 50 33 50 50 49 50 50 28 50 50 50 50 42 50 50 50 50 50 50 50 28 50 41 50 50 31 50 50 19 27 45 50 30 50 50 50 50 35 50 43 50 33 50 50 43 50 50 40 24 19 41 50 50 50 50 24 35 50 50 28 41 50 46 50 14 15 50 41 48 38 50 50 50 50]
  [44 50 50 0 50 47 50 50 50 50 50 50 50 50 50 50 50 50 38 50 50 50 50 50 50 50 50 27 50 50 50 50 50 50 50 50 50 50 50 12 50 50 50 50 50 44 50 50 50 47 50 31 50 50 50 50 50 50 50 50 50 50 50 44 50 50 38 50 50 50 50 50 50 50 50 50 38 44 50 50]
  [38 50 50 50 0 50 50 50 50 32 50 50 50 50 50 46 50 35 31 40 44 26 50 50 50 5 50 50 50 50 50 29 50 48 50 50 13 50 26 50 50 50 50 50 23 50 50 50 41 50 50 50 50 50 35 44 50 50 50 46 50 41 50 50 14 50 31 50 50 50 50 50 50 50 50 50 50 38 49 50]
  [50 50 50 47 50 0 18 50 50 50 50 50 50 50 23 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 24 50 50 50 31 50 39 50 50 50 50 47 50 50 50 50 4 50 50 49 50 50 50 50 34 50 50 50 50 50 3 50 50 50 19 50 50 50 50 50 50 50 50 9 30 36 50]
  [50 50 50 50 50 18 0 50 50 50 50 50 50 50 6 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 27 50 50 50 21 50 50 50 50 50 50 50 50 50 50 50 18 50 50 42 50 50 50 50 26 50 50 50 50 50 20 50 50 50 6 50 50 50 50 50 50 50 50 26 39 33 50]
  [50 49 33 50 50 50 50 0 50 50 50 50 50 39 50 50 50 50 50 50 50 50 50 50 50 50 25 50 49 50 50 50 50 50 14 11 50 50 50 50 50 50 46 45 50 50 50 41 50 50 24 50 50 16 50 44 50 50 50 50 50 50 50 50 50 6 50 50 50 50 30 18 50 50 50 48 50 50 50 50]
  [50 50 50 50 50 50 50 50 0 50 50 50 50 50 50 50 50 50 50 50 50 50 50 15 50 50 50 29 31 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 24 50 50 50 50 50 22 50 50 50 50 29 50 50 50 50 50 31 50 50 50 50 50 19 50 50 50 50 25 18 33 50 50 50 3]
  [50 50 50 50 32 50 50 50 50 0 30 50 37 38 50 50 50 25 50 39 50 14 49 50 20 31 50 50 50 41 42 24 27 50 50 50 23 50 33 50 49 44 50 35 50 50 34 38 40 50 50 50 50 50 46 35 50 50 40 50 50 50 50 50 46 50 50 50 50 43 50 50 50 50 50 50 50 50 50 50]
  [50 49 49 50 50 50 50 50 50 30 0 50 45 22 50 50 50 50 50 50 50 44 50 50 22 50 50 50 50 14 37 35 6 50 49 50 46 50 46 50 20 50 24 14 50 50 16 18 50 50 41 50 50 48 50 32 50 50 50 50 50 50 50 50 50 50 50 50 50 16 50 48 50 50 50 50 50 50 50 50]
  [50 50 50 50 50 50 50 50 50 50 50 0 46 50 50 45 6 29 50 17 46 40 4 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 17 50 50 50 50 50 50 16 50 50 50 50 50 50 50 50 50 17 19 3 50 50 50 50 50 50 50 50 50 50 50 34 50 50 50 50 50 50 50]
  [50 50 50 50 50 50 50 50 50 37 45 46 0 50 50 50 43 33 50 43 50 38 43 50 23 50 50 50 50 44 18 50 38 50 50 50 50 50 50 50 50 29 50 50 50 50 32 50 43 50 50 50 50 50 50 50 50 50 29 50 49 50 50 50 50 50 50 50 50 45 50 50 50 50 50 50 50 50 50 50]
  [50 49 28 50 50 50 50 39 50 38 22 50 50 0 50 50 50 50 50 50 50 50 50 50 41 50 50 50 50 33 50 28 28 50 28 41 43 50 36 50 35 50 27 7 50 50 38 5 50 50 30 50 50 33 41 16 50 50 50 50 50 44 50 50 50 32 50 50 50 34 40 26 50 50 50 50 50 50 50 50]
