K=4;
N=40;
P=[533 544 177 201];
R=[37 36 23 28];
A=[3 4 3 3];
C=[38 52 52 54];
M=[
  [0 50 24 50 50 50 33 50 6 34 38 13 40 50 25 31 23 32 26 50 10 5 34 45 17 39 22 46 22 50 46 43 40 4 50 41 27 50 50 38]
  [50 0 50 50 50 50 50 50 47 37 50 50 50 50 50 43 36 50 50 50 42 50 50 50 38 50 31 17 37 50 16 25 50 50 50 50 50 50 50 14]
  [24 50 0 43 49 40 42 50 27 46 17 11 38 50 43 50 38 34 21 50 34 22 15 37 40 32 45 50 37 50 50 50 50 26 47 43 32 50 50 50]
  [50 50 43 0 8 50 45 14 50 50 50 47 26 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 10 34 50 22 50 50]
  [50 50 49 8 0 50 44 8 50 50 50 50 26 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 49 50 5 32 50 16 50 50]
  [50 50 40 50 50 0 50 50 50 44 25 46 50 50 50 50 48 28 27 50 50 48 26 10 50 14 50 50 47 50 50 50 50 50 50 50 33 50 50 50]
  [33 50 42 45 44 50 0 50 39 50 50 35 19 41 18 33 50 50 50 50 36 38 50 50 37 50 43 50 50 49 50 50 8 30 39 12 50 34 36 50]
  [50 50 50 14 8 50 50 0 50 50 50 50 33 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 13 39 50 20 50 50]
  [6 47 27 50 50 50 39 50 0 28 39 17 46 50 28 31 17 28 24 50 8 4 35 43 15 37 18 42 16 50 40 37 45 9 50 47 22 50 50 32]
  [34 37 46 50 50 44 50 50 28 0 48 41 50 50 50 50 12 17 28 50 32 30 45 35 34 32 31 44 12 50 22 14 50 37 50 50 15 50 50 25]
  [38 50 17 50 50 25 50 50 39 48 0 27 50 50 50 50 45 32 20 50 47 35 4 26 50 23 50 50 44 50 50 50 50 41 50 50 33 50 50 50]
  [13 50 11 47 50 46 35 50 17 41 27 0 35 50 33 42 31 33 22 50 23 13 23 41 30 35 35 50 31 50 50 50 43 15 49 38 29 50 50 50]
  [40 50 38 26 26 50 19 33 46 50 50 35 0 50 35 50 50 50 50 50 47 44 50 50 50 50 50 50 50 50 50 50 24 38 21 8 50 19 48 50]
  [50 50 50 50 50 50 41 50 50 50 50 50 50 0 40 41 50 50 50 14 50 50 50 50 50 50 50 50 50 13 50 50 33 50 50 49 50 50 15 50]
  [25 50 43 50 50 50 18 50 28 50 50 33 35 40 0 15 41 50 50 50 22 29 50 50 20 50 26 42 41 43 50 50 21 21 50 31 50 50 42 45]
  [31 43 50 50 50 50 33 50 31 50 50 42 50 41 15 0 39 50 50 49 23 34 50 50 17 50 19 28 39 39 47 50 33 28 50 45 50 50 48 35]
  [23 36 38 50 50 48 50 50 17 12 45 31 50 50 41 39 0 20 25 50 20 19 41 38 23 34 20 39 1 50 26 21 50 25 50 50 15 50 50 22]
  [32 50 34 50 50 28 50 50 28 17 32 33 50 50 50 50 20 0 13 50 35 28 29 18 40 14 40 50 20 50 40 32 50 36 50 50 6 50 50 41]
  [26 50 21 50 50 27 50 50 24 28 20 22 50 50 50 50 25 13 0 50 32 22 16 20 39 14 41 50 24 50 49 42 50 29 50 50 13 50 50 47]
  [50 50 50 50 50 50 50 50 50 50 50 50 50 14 50 49 50 50 50 0 50 50 50 50 50 50 50 50 50 10 50 50 47 50 50 50 50 50 27 50]
  [10 42 34 50 50 50 36 50 8 32 47 23 47 50 22 23 20 35 32 50 0 12 43 50 7 45 12 36 19 50 39 37 41 10 50 45 29 50 50 29]
  [5 50 22 50 50 48 38 50 4 30 35 13 44 50 29 34 19 28 22 50 12 0 31 41 19 35 23 47 19 50 44 40 45 8 50 45 22 50 50 37]
  [34 50 15 50 50 26 50 50 35 45 4 23 50 50 50 50 41 29 16 50 43 31 0 25 50 21 50 50 40 50 50 50 50 37 50 50 29 50 50 50]
