K=4;
N=40;
P=[154 154 469 146];
R=[16 20 26 19];
A=[3 2 3 2];
C=[39 45 33 46];
M=[
  [0 50 49 50 43 42 50 44 19 50 50 33 50 50 50 50 28 50 50 50 39 38 50 29 50 42 21 32 50 32 20 44 46 50 48 38 44 25 50 50]
  [50 0 50 50 50 50 44 50 50 50 41 50 40 43 50 11 47 42 50 50 39 50 7 50 21 50 50 50 14 50 50 50 50 25 50 42 50 50 50 50]
  [49 50 0 22 40 7 50 6 33 50 50 20 50 50 26 50 50 50 50 40 50 50 50 36 50 11 39 20 50 26 38 14 18 50 18 50 6 50 21 50]
  [50 50 22 0 27 26 35 27 46 43 40 38 50 50 6 50 50 50 28 21 50 50 50 32 50 31 39 25 50 44 50 14 40 50 40 43 20 50 7 40]
  [43 50 40 27 0 39 14 41 44 37 20 45 50 50 22 43 30 36 31 14 43 50 50 15 50 44 22 26 50 49 50 26 50 29 50 17 34 50 22 30]
  [42 50 7 26 39 0 50 2 26 50 50 14 50 50 29 50 50 50 50 41 50 50 50 32 50 6 35 15 50 20 32 14 15 50 16 50 6 50 23 50]
  [50 44 50 35 14 50 0 50 50 26 6 50 50 50 30 33 36 22 26 16 45 50 50 28 50 50 34 40 50 50 50 39 50 23 50 20 47 50 33 19]
  [44 50 6 27 41 2 50 0 27 50 50 14 50 50 30 50 50 50 50 43 50 50 50 34 50 4 37 18 50 19 32 16 13 50 14 50 8 50 25 50]
  [19 50 33 46 44 26 50 27 0 50 50 14 50 50 46 50 41 50 50 50 50 50 50 30 50 24 26 22 50 12 7 32 27 50 29 46 30 45 40 50]
  [50 50 50 43 37 50 26 50 50 0 23 50 50 50 38 48 50 15 16 26 50 50 50 50 50 50 50 50 50 50 50 50 50 44 50 46 50 50 44 8]
  [50 41 50 40 20 50 6 50 50 23 0 50 50 50 34 31 39 16 26 19 47 50 48 34 50 50 40 45 50 50 50 44 50 23 50 24 50 50 37 15]
  [33 50 20 38 45 14 50 14 14 50 50 0 50 50 40 50 50 50 50 50 50 50 50 34 50 10 33 19 50 6 19 25 13 50 15 50 19 50 34 50]
  [50 40 50 50 50 50 50 50 50 50 50 50 0 9 50 40 33 50 50 50 17 28 43 50 40 50 50 50 39 50 50 50 50 39 50 43 50 31 50 50]
  [50 43 50 50 50 50 50 50 50 50 50 50 9 0 50 45 42 50 50 50 26 32 45 50 39 50 50 50 39 50 50 50 50 46 50 50 50 37 50 50]
  [50 50 26 6 22 29 30 30 46 38 34 40 50 50 0 50 50 45 24 15 50 50 50 29 50 35 36 24 50 46 50 16 43 50 44 39 23 50 6 36]
  [50 11 50 50 43 50 33 50 50 48 31 50 40 45 50 0 39 34 50 49 35 50 18 50 31 50 50 50 24 50 50 50 50 15 50 32 50 50 50 41]
