K=5;
N=80;
P=[486 517 146 455 1392];
R=[29 32 16 29 41];
A=[4 4 3 3 6];
C=[34 35 34 42 33];
M=[
  [0 37 50 32 45 50 50 50 26 50 50 50 50 50 50 50 50 19 50 50 50 50 50 50 36 50 50 50 50 50 50 50 50 50 13 45 50 20 50 24 50 36 38 34 50 50 50 50 50 50 50 50 39 46 50 50 50 50 50 50 46 50 28 50 50 50 38 50 16 50 46 50 47 50 50 27 50 23 50 50]
  [37 0 50 50 50 50 50 50 50 50 50 50 25 50 50 22 50 50 50 50 50 50 50 50 50 50 50 44 50 50 50 50 26 50 40 36 50 28 50 33 50 8 45 50 50 50 50 47 50 50 50 50 21 50 50 50 50 20 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 36 50 14 50 50]
  [50 50 0 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 38 50 50 34 50 35 50 50 50 32 42 50 50 50 45 50 29 50 42 50 35 42 50 20 50 50 50 50 50 50 49 34 27 43 50 48 14 36 50 50 48 50 50 50 50 2 37 46 50 50 21 50 29 10 50 50 31 50 50 50 8]
  [32 50 50 0 24 35 49 50 17 50 30 50 50 35 50 50 50 13 50 50 50 50 50 28 31 50 50 50 47 50 50 50 50 46 35 50 50 45 32 47 50 50 50 2 50 50 50 50 50 50 50 50 50 24 50 50 50 50 50 50 16 50 20 41 50 50 22 50 23 50 28 50 50 50 50 46 50 50 50 50]
  [45 50 50 24 0 50 50 50 19 50 48 50 50 50 50 50 50 31 50 50 50 50 50 19 50 50 50 50 50 50 50 50 50 50 41 50 50 50 44 50 50 50 50 22 50 50 50 50 50 50 50 50 50 2 50 50 50 50 50 50 16 50 17 50 50 50 47 50 29 50 6 50 50 50 50 50 50 50 50 50]
  [50 50 50 35 50 0 15 50 50 50 4 50 50 7 50 50 50 44 50 46 50 50 47 42 34 50 50 50 32 50 50 50 50 22 50 50 50 50 12 50 39 50 50 35 50 50 50 50 50 42 50 50 50 50 50 50 50 50 50 41 37 50 50 12 50 50 25 50 50 50 50 41 50 50 50 50 50 50 50 50]
  [50 50 50 49 50 15 0 50 50 50 19 50 50 18 50 50 50 50 50 38 44 50 40 50 41 50 50 50 32 44 50 50 50 19 50 50 46 50 24 50 31 50 50 49 50 50 50 50 50 31 50 50 50 50 50 50 50 50 45 30 50 50 50 19 50 50 35 50 50 49 50 37 50 50 50 50 50 50 50 50]
  [50 50 50 50 50 50 50 0 50 49 50 13 50 50 50 50 31 50 50 28 44 50 29 50 50 50 2 50 50 19 50 4 50 50 50 50 33 50 50 50 32 50 50 50 50 48 50 50 40 28 50 50 50 50 11 50 50 50 15 29 50 22 50 50 50 26 50 50 50 37 50 40 50 50 50 50 34 50 50 50]
  [26 50 50 17 19 50 50 50 0 50 48 50 50 50 50 50 50 15 50 50 50 50 50 33 44 50 50 50 50 50 50 50 50 50 23 50 50 45 48 48 50 50 50 17 50 50 50 50 50 50 50 50 50 20 50 50 50 50 50 50 24 50 3 50 50 50 38 50 11 50 19 50 50 50 50 49 50 48 50 50]
  [50 50 50 50 50 50 50 49 50 0 50 50 50 50 50 50 50 50 50 50 19 50 50 50 50 50 50 50 50 50 50 49 50 50 50 50 21 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 42 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 50 50 30 48 4 19 50 48 50 0 50 50 8 50 50 50 40 50 48 50 50 49 38 32 50 50 50 33 50 50 50 50 24 50 50 50 50 10 50 42 50 50 30 50 50 50 50 50 45 50 50 50 47 50 50 50 50 50 44 33 50 50 14 50 50 22 50 50 50 50 42 50 50 50 50 50 50 50 50]
  [50 50 50 50 50 50 50 13 50 50 50 0 50 50 50 50 20 50 50 39 50 50 40 50 50 50 13 50 50 30 50 9 50 50 50 50 43 50 50 50 44 50 50 50 50 40 50 50 30 41 50 50 50 50 23 50 50 50 28 42 50 10 50 50 50 27 50 39 50 45 50 50 50 50 50 50 25 50 50 50]
  [50 25 50 50 50 50 50 50 50 50 50 50 0 50 50 30 50 50 26 50 50 50 50 50 50 50 50 38 50 50 50 50 10 50 50 27 50 39 50 39 50 21 44 50 43 50 30 25 50 50 50 36 18 50 50 45 50 23 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 41 50 35 50 49]
  [50 50 50 35 50 7 18 50 50 50 8 50 50 0 50 50 50 46 50 50 50 50 50 37 39 50 50 50 39 50 50 50 50 28 50 50 50 50 6 50 45 50 50 35 50 50 50 50 50 48 50 50 50 48 50 50 50 50 50 46 34 50 50 7 50 50 30 50 50 50 50 47 50 50 50 50 50 50 50 50]
  [50 50 50 50 50 50 50 50 50 50 50 50 50 50 0 50 50 50 50 50 50 26 50 50 50 31 50 50 50 50 7 50 50 50 50 50 50 50 50 50 50 50 50 50 36 39 50 50 50 50 30 46 50 50 50 50 28 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 23 14 50 50 50 26 50]
  [50 22 50 50 50 50 50 50 50 50 50 50 30 50 50 0 50 50 46 50 50 50 50 50 50 50 50 24 50 50 50 50 23 50 50 50 50 50 50 50 50 28 50 50 50 50 48 40 50 50 50 50 39 50 50 50 50 7 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 35 50 50]
  [50 50 50 50 50 50 50 31 50 50 50 20 50 50 50 50 0 50 50 50 50 50 50 50 50 47 30 50 50 45 50 28 50 50 50 50 50 50 50 50 50 50 50 50 50 24 50 50 11 50 45 50 50 50 39 50 50 50 47 50 50 18 50 50 50 28 50 19 50 50 50 50 50 41 50 50 11 50 50 50]
  [19 50 50 13 31 44 50 50 15 50 40 50 50 46 50 50 50 0 50 50 50 50 50 40 29 50 50 50 47 50 50 50 50 50 24 50 50 33 43 35 50 50 44 15 50 50 50 50 50 50 50 50 50 32 50 50 50 50 50 50 28 50 18 50 50 50 25 50 14 50 33 50 50 50 50 36 50 42 50 50]
  [50 50 50 50 50 50 50 50 50 50 50 50 26 50 50 46 50 50 0 50 50 50 50 50 50 50 50 39 50 50 50 50 25 50 50 44 50 50 50 50 50 46 50 50 26 50 5 9 50 50 50 41 42 50 50 50 46 40 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 50 38 50 50 46 38 28 50 50 48 39 50 50 50 50 50 50 50 0 47 50 4 50 41 50 27 50 22 9 50 32 50 24 50 50 40 50 50 50 7 50 50 50 50 50 50 50 50 11 50 50 50 50 16 50 50 50 21 11 50 49 50 50 37 31 46 50 50 17 50 13 41 50 50 50 50 50 50 46]
  [50 50 50 50 50 50 44 44 50 19 50 50 50 50 50 50 50 50 50 47 0 50 50 50 50 50 46 50 50 45 50 46 50 50 50 50 11 50 50 50 44 50 50 50 50 50 50 50 50 37 50 50 50 50 43 50 50 50 31 37 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50]
  [50 50 50 50 50 50 50 50 50 50 50 50 50 50 26 50 50 50 50 50 50 0 50 50 50 15 50 50 50 50 27 50 50 50 50 50 50 50 50 50 50 50 50 50 50 41 50 50 50 50 47 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 44 50 50 50 50 50 27 20 50 50 50 1 50]
