K=5;
N=80;
P=[564 159 1465 569 489];
R=[37 23 39 38 29];
A=[4 2 6 4 3];
C=[49 48 33 39 43];
M=[
  [0 50 50 50 50 50 50 26 50 47 50 50 50 50 38 50 45 50 45 50 14 50 50 50 50 50 50 50 50 50 50 15 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 34 50 47 50 50 50 50 50 50 50 50 50 50 50 50 41 50 50 50 43 50 50 50 50 50 46 50 50 50 27 50 50]
  [50 0 50 50 50 50 30 50 50 50 50 50 50 20 50 50 50 38 50 50 50 50 50 50 50 36 50 50 50 50 50 50 14 50 50 50 50 50 50 50 24 50 50 50 24 38 35 50 47 50 50 50 50 50 49 50 50 50 50 50 50 8 15 50 50 26 50 50 50 50 50 50 50 30 50 20 50 50 50 50]
  [50 50 0 44 25 39 50 50 22 50 50 45 50 50 50 31 50 50 50 50 50 36 50 50 50 50 14 50 50 50 36 50 50 27 50 31 50 39 50 49 50 50 50 32 50 50 50 50 50 23 50 50 50 50 47 50 50 41 21 50 24 50 50 50 24 50 50 50 50 50 32 50 50 50 31 50 50 50 32 50]
  [50 50 44 0 20 43 38 50 27 50 50 48 29 49 46 18 42 50 39 46 50 50 50 50 50 50 41 38 50 50 13 50 50 19 50 50 50 49 15 46 50 29 50 50 42 28 34 50 50 43 50 50 50 43 16 39 40 6 40 27 47 50 50 50 21 50 50 44 44 50 27 40 47 50 40 45 50 50 50 50]
  [50 50 25 20 0 32 50 50 15 50 50 38 44 50 50 14 50 50 50 50 50 48 50 50 50 50 22 47 50 50 15 50 50 8 50 49 50 36 35 39 50 38 50 43 49 36 48 50 50 25 50 50 50 50 27 43 40 17 27 47 29 50 50 50 7 50 50 50 50 50 22 50 50 50 26 50 50 50 50 50]
  [50 50 39 43 32 0 50 50 45 50 25 6 50 50 50 45 50 50 50 40 50 31 29 50 50 50 25 42 50 50 46 50 50 40 50 40 37 7 50 11 50 36 38 25 50 50 50 31 50 17 50 50 25 46 50 30 22 45 50 50 18 50 50 50 39 50 29 50 45 50 50 50 42 50 7 50 50 50 50 50]
  [50 30 50 38 50 50 0 50 48 50 50 50 50 11 39 40 43 42 25 50 48 50 50 50 50 50 50 50 50 50 37 50 17 45 50 50 50 50 38 50 16 50 50 50 16 19 5 50 28 50 50 50 50 50 25 50 50 36 50 30 50 31 19 50 48 22 50 44 50 50 38 50 50 26 50 15 50 42 50 50]
  [26 50 50 50 50 50 50 0 50 41 50 50 50 50 43 50 46 50 50 50 34 50 50 50 50 50 50 50 50 50 50 14 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 40 50 50 50 50 50 50 50 50 50 50 50 50 33 50 50 50 44 50 50 50 50 50 50 50 50 50 36 50 50]
  [50 50 22 27 15 45 48 50 0 50 50 50 50 50 50 11 50 36 50 50 50 50 50 50 50 50 27 50 50 50 16 50 50 9 50 50 50 48 43 50 50 50 50 50 41 29 45 50 50 34 50 50 50 50 26 50 50 22 13 50 37 50 50 50 8 50 50 50 50 50 11 50 50 50 38 46 50 50 50 50]
  [47 50 50 50 50 50 50 41 50 0 50 50 29 50 19 50 13 50 31 50 41 50 50 50 47 50 50 42 50 49 50 36 50 50 50 50 50 50 35 50 50 44 50 50 50 50 50 50 42 50 2 50 50 41 50 50 50 50 50 29 50 50 50 8 50 50 50 12 43 50 50 11 49 50 50 50 50 26 50 50]
  [50 50 50 50 50 25 50 50 50 50 0 19 50 50 50 50 50 50 50 45 50 37 5 50 50 50 46 50 50 50 50 50 50 50 50 49 23 22 50 20 50 50 32 34 50 50 50 21 50 38 50 50 15 50 50 40 32 50 50 50 36 50 50 50 50 50 8 50 50 50 50 50 47 50 31 50 50 50 50 50]
  [50 50 45 48 38 6 50 50 50 50 19 0 50 50 50 50 50 50 50 38 50 33 23 50 50 50 31 41 50 50 50 50 50 46 50 43 31 8 50 7 50 37 33 27 50 50 50 25 50 22 50 50 19 45 50 29 21 50 50 50 23 50 50 50 45 50 24 50 44 50 50 50 40 50 14 50 50 50 50 50]
  [50 50 50 29 44 50 50 50 50 29 50 50 0 50 36 46 28 50 38 28 50 50 50 50 35 50 50 17 50 42 42 50 50 47 50 50 50 50 17 47 50 15 47 50 50 50 49 50 50 50 31 50 50 20 41 27 34 35 50 25 50 50 50 37 48 50 50 30 22 50 50 18 27 50 50 50 49 47 50 50]
  [50 20 50 49 50 50 11 50 50 50 50 50 50 0 46 48 50 41 33 50 50 50 50 50 50 50 50 50 50 50 45 50 7 50 50 50 50 50 48 50 10 50 50 50 16 25 16 50 31 50 50 50 50 50 34 50 50 46 50 40 50 22 8 50 50 16 50 50 50 50 44 50 50 21 50 12 50 48 50 50]
  [38 50 50 46 50 50 39 43 50 19 50 50 36 46 0 50 8 50 14 50 28 50 50 50 50 50 50 50 50 50 50 33 50 50 50 50 50 50 32 50 42 50 50 50 50 50 36 50 23 50 20 50 50 50 46 50 50 49 50 19 50 50 50 20 50 45 50 7 50 50 50 20 50 43 50 50 50 12 50 50]
  [50 50 31 18 14 45 40 50 11 50 50 50 46 48 50 0 50 38 50 50 50 50 50 50 50 50 33 50 50 50 5 50 50 6 50 50 50 50 32 50 50 44 50 50 36 22 36 50 50 38 50 50 50 50 16 50 50 12 23 41 42 50 50 50 8 50 50 50 50 50 11 50 50 50 40 40 50 50 50 50]
  [45 50 50 42 50 50 43 46 50 13 50 50 28 50 8 50 0 50 18 50 35 50 50 50 50 50 50 44 50 50 50 37 50 50 50 50 50 50 28 50 49 44 50 50 50 50 39 50 31 50 15 50 50 45 45 50 50 46 50 17 50 50 50 17 50 50 50 2 47 50 50 12 50 50 50 50 50 19 50 50]
  [50 38 50 50 50 50 42 50 36 50 50 50 50 41 50 38 50 0 50 50 50 50 50 50 50 26 50 50 50 50 41 50 42 42 50 50 50 50 50 50 50 50 50 50 26 29 44 50 50 50 50 50 50 50 39 50 50 47 30 50 50 30 44 50 43 50 50 50 50 50 28 50 50 50 50 29 50 50 50 50]
  [45 50 50 39 50 50 25 50 50 31 50 50 38 33 14 50 18 50 0 50 32 50 50 50 50 50 50 50 50 50 45 43 39 50 50 50 50 50 28 50 31 50 50 50 41 38 22 50 17 50 32 50 50 50 35 50 50 40 50 14 50 50 39 34 50 34 50 19 50 50 50 28 50 33 50 41 50 20 50 50]
  [50 50 50 46 50 40 50 50 50 50 45 38 28 50 50 50 50 50 50 0 50 50 49 46 20 50 50 10 30 29 50 50 50 50 50 50 33 45 42 31 50 17 19 50 50 50 50 27 50 50 50 49 31 10 50 10 18 50 50 50 50 50 50 50 50 50 50 50 8 39 50 43 2 50 45 50 28 50 50 33]
  [14 50 50 50 50 50 48 34 50 41 50 50 50 50 28 50 35 50 32 50 0 50 50 50 50 50 50 50 50 50 50 21 50 50 50 50 50 50 50 50 41 50 50 50 50 50 48 50 20 50 41 50 50 50 50 50 50 50 50 44 50 50 50 37 50 39 50 34 50 50 50 47 50 34 50 50 50 16 50 50]
  [50 50 36 50 48 31 50 50 50 50 37 33 50 50 50 50 50 50 50 50 50 0 38 50 50 50 27 50 50 50 50 50 50 50 32 12 50 25 50 40 50 50 50 6 50 50 50 50 50 24 50 50 48 50 50 50 50 50 50 50 19 50 50 50 50 50 34 50 50 50 50 50 50 50 29 50 50 50 29 50]
  [50 50 50 50 50 29 50 50 50 50 5 23 50 50 50 50 50 50 50 49 50 38 0 50 50 50 50 50 50 50 50 50 50 50 50 50 23 26 50 25 50 50 34 36 50 50 50 23 50 41 50 50 18 50 50 44 36 50 50 50 40 50 50 50 50 50 5 50 50 50 50 50 50 50 35 50 50 50 50 50]
  [50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 46 50 50 50 0 43 50 50 50 18 43 50 50 50 50 50 50 30 50 50 50 50 50 31 50 50 50 50 35 50 50 50 32 42 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 45 50 50 46 50 50 50 30 50 50 17]
  [50 50 50 50 50 50 50 50 50 47 50 50 35 50 50 50 50 50 50 20 50 50 50 43 0 50 50 23 25 8 50 50 50 50 50 50 44 50 50 50 50 33 31 50 50 50 50 41 50 50 47 33 47 18 50 31 38 50 50 50 50 50 50 50 50 50 50 50 17 19 50 43 18 50 50 50 15 50 50 27]
  [50 36 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 26 50 50 50 50 50 50 50 0 50 50 50 50 50 50 47 50 50 50 50 50 50 50 50 50 50 50 41 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 29 49 50 50 50 50 50 50 50 50 50 50 50 50 41 50 50 50 50]
  [50 50 14 41 22 25 50 50 27 50 46 31 50 50 50 33 50 50 50 50 50 27 50 50 50 50 0 50 50 50 36 50 50 28 50 27 50 25 50 35 50 50 50 22 50 50 50 50 50 9 50 50 50 50 48 50 43 39 32 50 11 50 50 50 25 50 48 50 50 50 38 50 50 50 17 50 50 50 36 50]
  [50 50 50 38 47 42 50 50 50 42 50 41 17 50 50 50 44 50 50 10 50 50 50 50 23 50 50 0 39 32 50 50 50 50 50 50 42 48 32 35 50 10 30 50 50 50 50 36 50 50 43 50 39 5 50 13 21 44 50 42 50 50 50 50 50 50 50 46 6 42 50 33 10 50 45 50 35 50 50 42]
  [50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 30 50 50 50 18 25 50 50 39 0 25 50 50 50 50 50 50 29 50 50 49 50 47 22 50 50 50 50 31 50 50 50 25 38 36 50 38 41 50 50 50 50 50 50 50 50 50 50 50 34 30 50 50 30 50 50 50 13 50 50 3]
  [50 50 50 50 50 50 50 50 50 49 50 50 42 50 50 50 50 50 50 29 50 50 50 43 8 50 50 32 25 0 50 50 50 50 50 50 49 50 50 50 50 42 36 50 50 50 50 47 50 50 49 27 50 26 50 39 46 50 50 50 50 50 50 50 50 50 50 50 26 10 50 47 27 50 50 50 13 50 50 26]
