K=50;
N=100;
P=[32 30 11 14 37 31 44 3 43 12 45 7 3 7 41 41 45 50 39 25 15 15 37 40 37 8 37 50 50 3 33 37 1 50 39 38 39 44 8 50 3 23 2 34 34 12 4 44 2 46];
R=[47 14 10 36 47 47 11 15 10 20 24 33 32 38 30 38 37 41 39 43 46 25 39 4 45 4 25 10 8 4 37 31 13 42 26 15 16 36 1 21 32 12 31 2 38 22 2 41 5 36];
A=[3 2 4 3 3 3 3 4 2 4 3 4 2 3 5 4 2 4 4 4 3 4 6 6 5 6 6 3 4 5 4 4 6 5 4 5 2 2 5 5 2 3 2 5 4 4 3 5 6 3];
C=[44 8 42 31 34 37 19 36 20 4 24 48 24 12 1 7 6 12 4 36 31 11 3 4 19 32 46 7 4 25 29 33 43 24 29 43 10 34 25 40 12 3 31 19 45 35 2 35 23 24];
M=[
	[0 43 37 31 17 40 9 27 2 44 22 18 29 40 49 45 20 1 17 2 21 7 39 24 28 39 16 15 28 43 26 30 35 8 40 10 32 37 6 20 9 40 6 11 23 8 14 33 24 28 4 23 30 13 46 1 45 7 35 40 33 23 3 17 30 43 48 33 26 40 40 4 16 34 2 26 17 33 32 18 9 21 31 17 18 18 8 20 26 44 19 31 8 37 43 11 5 4 10 12]
	[4 0 39 39 17 42 41 22 12 38 36 10 9 22 46 17 27 29 31 30 25 4 14 40 13 49 45 4 6 16 31 44 25 22 15 8 4 9 32 33 40 30 18 6 44 10 37 30 34 23 33 12 13 26 18 33 39 5 30 26 13 20 17 50 22 7 46 7 25 29 7 15 50 49 30 4 21 17 36 12 32 16 21 44 30 24 20 1 3 13 44 48 5 18 26 10 18 29 15 27]
	[22 46 0 24 25 1 49 33 11 26 2 27 15 48 47 22 23 3 29 49 40 41 8 42 7 36 22 26 17 49 46 4 14 50 44 19 26 25 2 8 21 7 22 21 4 30 23 20 31 29 24 1 40 41 31 12 4 8 39 27 39 28 26 48 41 44 40 42 33 24 38 34 27 30 21 43 19 44 25 46 6 16 10 25 12 47 9 41 12 22 2 10 27 10 34 12 31 14 44 38]
	[18 3 48 0 45 10 3 9 22 40 12 47 4 42 35 11 11 25 38 44 3 18 40 6 42 35 41 1 5 11 41 3 9 32 20 50 6 1 1 36 11 31 5 36 32 49 43 33 11 27 15 42 1 17 23 5 35 47 37 20 15 12 1 29 44 26 41 11 42 35 37 2 48 3 47 13 19 10 5 40 28 46 10 50 10 5 18 33 31 8 30 11 13 50 30 26 2 18 18 9]
	[16 25 40 34 0 7 14 6 4 3 37 29 38 37 12 1 2 3 35 21 46 6 32 23 47 38 39 43 25 4 46 8 24 6 18 7 44 18 7 23 23 21 31 13 41 31 47 46 8 1 7 25 35 46 22 19 3 41 42 35 32 43 43 33 18 39 7 9 43 38 38 42 2 6 26 40 5 4 21 16 47 29 18 23 14 13 15 40 26 28 33 17 34 43 3 6 7 18 45 43]
	[8 7 17 39 34 0 30 41 47 48 44 23 37 19 45 7 42 44 33 18 24 25 45 38 10 44 38 19 26 15 4 14 4 23 31 45 7 9 40 50 47 16 7 1 40 31 7 9 34 34 39 10 42 30 16 20 9 5 21 48 13 16 12 3 47 12 36 50 6 11 29 9 35 29 28 41 34 11 5 47 1 20 36 32 19 44 44 16 13 45 23 5 44 11 45 16 9 11 14 13]
	[44 45 7 9 41 32 0 18 8 36 46 14 40 46 32 29 1 3 35 40 10 26 10 42 2 32 26 11 37 5 8 18 32 4 18 47 33 4 17 10 28 3 39 16 25 16 26 41 10 39 39 15 15 30 7 23 15 18 25 42 39 38 40 49 46 17 26 30 25 3 5 50 37 28 46 16 36 21 2 16 5 35 42 50 31 44 16 12 25 27 5 25 34 36 50 6 49 26 24 43]
	[36 41 47 9 31 39 21 0 13 31 7 25 3 31 41 41 46 46 29 5 13 18 45 43 40 20 38 42 25 9 29 31 16 16 25 36 28 35 25 32 27 32 46 46 16 36 7 18 5 1 11 45 14 30 47 17 15 22 15 3 18 38 28 1 49 1 47 20 39 49 32 5 2 9 31 40 42 25 30 11 10 40 3 50 31 42 20 43 48 45 20 23 1 16 42 10 22 31 22 15]
	[10 16 15 32 10 41 22 25 0 13 17 27 41 23 43 11 4 18 32 9 35 7 28 39 38 15 32 29 15 29 32 37 15 3 39 33 18 1 7 40 25 41 5 25 39 15 28 37 1 42 18 9 3 47 45 26 10 25 47 26 2 4 40 15 10 47 34 28 23 45 41 4 15 20 25 46 10 31 7 9 47 3 46 37 1 24 14 45 19 12 40 8 36 3 38 7 2 44 32 49]
	[33 28 39 22 18 28 27 50 1 0 43 40 19 1 42 28 34 28 5 43 37 40 1 30 22 25 21 21 47 12 38 6 32 41 33 37 22 37 41 10 16 22 48 5 30 29 45 2 34 28 45 12 32 50 39 17 19 24 14 33 42 24 31 11 25 28 4 27 32 10 49 34 32 12 24 31 31 25 13 3 6 44 27 33 9 50 40 37 8 7 31 35 39 42 48 17 41 36 15 20]
