nCameras=50;
nCrossings=100;
prices=[16 35 48 44 5 19 11 49 15 2 30 36 21 23 48 18 27 49 16 42 7 22 22 4 2 11 21 25 36 49 7 43 18 39 36 11 24 41 20 50 2 44 35 9 10 45 33 44 25 25];
ranges=[17 21 49 40 30 22 18 33 45 19 31 16 6 24 22 30 47 34 33 46 39 21 7 22 10 33 5 31 41 33 17 5 29 47 26 2 21 8 5 29 35 40 22 3 24 39 6 43 2 23];
autonomies=[5 6 4 4 3 2 3 6 5 3 6 4 6 3 5 4 3 2 6 5 3 4 6 2 3 3 6 5 3 2 4 2 4 5 3 6 3 3 2 2 5 5 2 6 2 6 6 6 4 6];
consumptions=[47 13 43 6 21 13 36 7 14 39 20 6 31 48 46 39 30 4 2 10 19 47 5 43 40 44 13 28 30 26 16 35 8 48 22 7 40 2 40 7 40 47 42 25 23 50 8 16 2 11];
minRanges=[
	[0 24 43 13 18 13 8 12 10 50 25 13 37 50 2 33 35 48 20 10 10 43 15 32 36 22 45 38 43 47 40 41 31 1 38 8 33 31 48 17 16 14 36 24 41 31 12 35 37 47 35 24 38 13 29 11 48 29 36 7 2 1 15 47 3 11 6 38 24 24 22 45 33 33 31 48 50 16 44 48 26 43 24 49 32 49 22 4 13 39 13 32 10 15 7 23 24 12 26 40]
	[12 0 47 49 43 6 14 26 6 1 47 16 24 34 46 39 17 14 3 27 23 44 38 34 22 40 12 43 24 45 11 25 24 47 5 3 19 35 43 15 42 49 30 8 40 42 33 48 17 37 42 33 24 30 25 50 9 28 27 24 47 24 30 24 22 32 23 29 48 3 28 31 41 1 4 46 20 28 48 45 44 33 31 9 29 35 1 41 47 34 49 39 8 13 28 50 38 29 34 43]
	[24 31 0 27 36 5 12 23 25 7 46 29 13 45 32 2 2 7 28 5 12 50 28 10 8 40 1 39 50 18 49 44 9 26 25 30 29 46 40 41 43 47 29 15 43 34 9 29 22 30 31 34 12 32 11 16 50 4 27 49 37 24 8 15 16 18 12 50 46 8 43 48 36 40 8 16 28 47 15 6 19 34 44 35 39 21 2 27 37 11 19 42 48 48 32 17 19 7 14 25]
	[23 43 43 0 5 22 43 32 37 49 46 27 50 15 42 11 37 4 23 34 46 42 46 39 50 17 11 14 34 49 27 23 9 31 11 40 10 18 5 8 41 28 24 2 7 47 38 28 30 17 5 40 29 10 42 38 34 18 35 39 25 46 26 14 38 3 4 20 7 19 30 14 17 24 13 34 36 13 18 24 37 41 15 24 23 8 34 20 18 50 46 16 47 50 10 18 21 12 39 34]
	[33 17 11 2 0 3 34 18 26 3 8 45 29 6 15 13 5 2 46 46 1 13 2 48 15 8 2 28 9 39 23 23 22 44 42 3 49 24 27 46 46 48 45 46 34 31 31 10 20 44 3 22 6 31 26 8 26 46 29 46 44 27 40 5 10 19 38 41 39 25 2 3 9 42 44 47 4 8 21 42 12 11 29 20 3 49 44 45 38 28 9 19 32 25 41 6 3 3 7 12]
	[1 20 30 3 32 0 7 12 45 17 22 34 30 48 35 23 19 5 18 18 27 20 15 31 49 44 45 6 30 3 32 27 39 22 16 50 43 23 47 28 23 13 19 47 42 33 49 49 40 10 35 30 16 18 5 26 9 32 38 41 9 31 15 2 48 40 44 42 1 31 47 17 30 24 28 23 49 4 8 3 23 25 43 43 45 41 49 45 46 8 12 50 24 23 24 26 30 45 24 14]
	[50 50 44 32 8 29 0 16 45 42 7 35 14 8 26 19 33 22 13 41 28 12 18 23 18 7 25 39 3 17 6 9 41 13 1 17 42 3 39 18 36 43 47 49 15 6 8 45 27 1 21 49 5 8 41 44 4 22 36 39 12 30 4 12 30 20 18 47 13 38 6 39 7 42 41 45 6 25 24 2 22 15 36 49 20 34 5 2 26 25 11 34 31 15 36 13 10 45 21 25]
	[19 19 33 37 38 9 16 0 23 15 45 43 3 13 15 24 49 46 32 37 2 42 11 20 39 15 24 2 25 9 27 32 39 41 29 27 3 46 11 29 38 46 9 20 35 41 18 17 15 12 19 44 26 43 14 36 12 13 31 8 34 5 43 46 23 7 8 43 37 17 17 25 1 33 50 14 12 15 50 9 10 36 38 15 25 8 41 16 16 27 45 45 8 21 1 36 10 43 4 21]
	[10 28 8 50 30 45 43 37 0 23 5 24 15 21 32 11 24 25 9 3 2 32 6 26 17 18 48 39 32 16 50 3 13 7 47 36 21 29 10 5 18 10 18 38 24 17 20 45 2 8 35 46 38 27 26 23 5 15 48 41 1 30 22 11 12 39 43 11 25 46 29 18 15 33 31 8 1 14 47 15 39 20 10 43 4 47 19 39 9 38 48 33 12 31 7 47 9 7 20 30]
	[50 11 13 16 36 32 37 41 32 0 20 29 35 45 7 20 45 32 44 47 33 45 24 3 23 23 5 10 12 7 20 7 7 3 19 40 39 19 44 47 41 13 48 23 50 4 48 11 17 32 31 15 9 24 50 21 43 17 43 3 43 42 5 48 7 30 19 37 19 30 5 10 19 18 31 22 23 34 22 46 31 43 47 1 17 25 43 11 1 4 28 41 37 40 20 2 34 44 43 31]
	[12 46 10 13 29 6 15 34 18 11 0 50 2 10 40 17 15 26 33 41 50 1 34 11 1 45 18 27 3 48 34 16 21 41 48 14 24 12 41 7 23 39 44 37 45 22 30 5 25 49 30 33 2 41 42 26 37 36 44 3 38 49 34 50 9 16 35 1 6 33 48 27 39 5 1 45 6 11 28 11 31 12 38 6 44 48 33 22 3 32 34 5 18 12 31 16 45 39 49 1]
	[21 40 17 19 12 28 1 41 35 41 26 0 28 8 26 26 23 41 40 13 34 24 40 35 10 4 18 37 39 8 28 37 21 26 16 29 50 34 20 24 6 34 50 29 5 48 42 14 6 4 19 16 18 49 31 47 18 22 11 36 48 22 28 18 17 44 35 41 18 36 11 44 1 19 31 24 23 13 44 6 3 37 49 16 1 23 12 19 16 40 34 25 30 23 32 47 10 23 37 3]
	[34 34 30 29 8 21 24 27 29 46 45 38 0 6 36 26 36 29 29 41 1 47 4 49 3 5 39 36 30 24 24 35 28 35 30 33 39 26 28 40 39 9 14 14 30 48 4 44 3 19 1 22 5 21 6 29 43 2 10 39 2 37 28 49 18 41 34 39 50 31 31 29 23 4 6 29 3 32 21 49 19 29 11 17 33 26 33 6 12 14 30 14 45 15 49 38 1 27 3 50]
	[12 1 9 40 44 19 12 22 43 21 5 1 39 0 9 31 44 49 50 23 17 9 27 47 29 13 1 17 29 49 13 40 23 12 34 17 47 21 18 28 16 2 44 49 31 26 42 48 8 13 15 46 10 6 33 16 6 31 14 20 22 27 9 37 4 47 13 10 14 4 23 32 15 42 41 3 10 48 8 5 40 47 3 41 29 6 21 10 17 37 16 6 29 19 46 7 6 27 7 40]
	[16 50 14 25 41 16 47 16 2 26 27 21 6 4 0 42 38 21 8 29 10 22 19 2 23 9 13 39 4 2 34 41 38 6 2 10 12 19 27 23 42 49 7 1 13 32 10 45 1 7 15 27 35 41 6 34 23 26 26 17 9 39 36 30 19 5 48 21 29 48 17 44 14 37 20 30 21 1 28 38 40 38 26 42 35 10 3 34 43 6 14 3 15 38 25 20 5 44 19 9]
	[13 6 50 37 38 21 33 50 49 49 38 50 24 18 16 0 20 17 42 36 20 31 11 25 44 47 39 1 6 21 20 8 36 50 20 35 35 25 5 38 22 25 14 42 38 39 11 15 15 4 12 49 39 22 36 28 12 50 41 39 50 39 25 2 25 45 1 27 45 25 15 1 16 8 33 3 10 16 47 18 22 4 7 21 13 44 36 22 23 35 4 50 29 24 25 26 1 26 28 40]
	[15 24 39 45 23 13 5 27 50 34 47 46 35 3 39 15 0 8 17 39 12 32 8 45 11 39 21 33 44 26 20 22 36 49 14 26 13 3 24 30 41 37 29 21 25 7 36 10 28 20 13 45 11 8 46 46 32 39 22 21 6 32 43 20 43 46 10 46 22 49 30 6 7 17 37 37 8 4 11 45 46 31 49 42 30 27 4 29 11 26 13 19 26 4 13 9 45 24 40 26]
