K=50;
N=100;
P=[13 39 3 37 14 47 20 32 2 16 24 13 47 2 34 39 45 22 47 23 39 13 12 24 19 16 18 32 30 20 4 14 41 3 39 10 39 41 26 26 35 24 41 39 16 15 10 48 46 45];
R=[40 10 25 7 22 36 42 40 48 49 34 8 8 4 3 12 11 8 40 43 49 4 11 12 49 23 11 10 31 8 31 34 40 44 14 3 46 5 31 43 8 34 2 20 14 38 10 18 11 45];
A=[2 4 4 2 2 5 6 2 4 3 6 6 6 6 2 3 2 5 6 5 6 2 5 3 4 5 6 4 2 2 3 6 6 6 6 4 3 3 5 2 6 5 5 3 5 6 6 6 5 2];
C=[15 10 14 42 4 41 50 50 1 44 40 28 6 30 5 23 48 40 19 35 30 1 45 28 10 27 30 9 27 43 4 36 47 22 45 17 43 25 26 4 26 15 42 15 4 40 13 27 3 4];
M=[
	[0 16 30 12 7 49 37 15 29 16 5 49 16 20 16 35 38 2 17 14 38 27 38 13 18 12 32 31 17 33 25 17 13 47 3 11 4 2 29 29 7 15 26 10 14 6 36 14 14 9 1 13 28 9 39 37 23 43 15 26 13 46 8 4 36 26 13 38 43 28 15 30 37 45 46 29 38 29 7 15 22 12 34 17 28 8 29 24 27 39 21 27 41 39 19 28 36 9 50 12]
	[9 0 2 2 33 11 33 24 46 9 41 25 21 34 48 44 28 20 13 10 36 23 23 36 1 38 7 44 4 39 38 8 36 13 35 1 25 27 33 23 10 40 28 34 28 13 7 22 29 32 31 29 17 42 17 20 23 4 45 4 32 31 26 35 43 47 9 49 30 40 40 2 20 3 50 46 50 14 46 34 19 27 22 49 33 47 32 38 7 11 1 34 14 46 16 15 26 5 5 27]
	[24 46 0 8 11 46 20 18 45 46 15 9 47 2 50 27 34 21 34 2 37 16 33 32 18 28 4 29 19 23 41 32 34 38 39 21 19 35 18 18 47 41 33 20 37 26 28 16 43 14 3 27 4 41 40 29 50 27 17 44 33 31 46 33 30 34 50 40 15 29 26 32 48 9 12 33 43 28 46 38 19 42 36 25 25 15 17 34 30 8 34 20 31 23 12 16 33 12 34 47]
	[20 5 21 0 40 31 31 16 19 29 43 22 10 48 38 44 22 49 41 14 28 37 34 12 2 19 4 43 29 41 42 14 35 12 32 36 47 36 1 40 28 45 7 5 40 10 33 13 19 30 12 38 30 34 30 29 26 39 34 45 3 24 44 9 43 16 1 44 5 4 47 32 46 32 37 31 30 24 6 7 14 18 47 47 46 7 32 19 32 19 42 37 36 16 35 44 11 29 44 9]
	[8 25 42 31 0 10 8 12 8 36 48 28 4 13 2 22 20 28 12 14 10 22 22 31 30 3 17 47 1 21 16 33 48 28 1 41 9 45 43 5 46 12 4 29 22 28 36 50 6 7 14 20 35 20 38 8 36 39 38 49 15 2 16 29 28 34 5 19 25 34 21 37 10 16 22 32 43 32 29 45 49 28 32 2 50 50 30 44 8 42 22 5 15 28 10 39 39 24 37 22]
	[24 5 46 12 46 0 44 50 38 23 7 46 42 12 13 14 40 25 16 10 39 24 39 32 36 18 49 35 2 27 47 30 24 39 26 27 30 27 36 3 50 15 21 6 29 40 1 28 27 15 31 9 47 37 12 34 11 49 41 43 11 48 42 45 27 12 33 43 23 2 26 16 39 38 18 36 5 39 45 14 49 31 33 17 25 36 36 19 50 32 17 16 27 39 24 46 1 15 41 30]
	[18 3 28 13 30 45 0 36 20 15 34 41 13 42 12 31 2 27 44 19 31 50 10 21 48 48 46 26 20 12 36 16 15 13 2 27 33 7 7 12 33 13 39 43 13 27 32 32 14 19 26 35 11 2 43 32 9 36 20 43 15 38 22 47 38 45 18 8 29 45 34 18 6 30 34 42 11 11 1 24 14 31 8 29 23 27 2 13 2 39 8 21 40 32 24 22 4 45 31 10]
	[13 36 7 8 22 27 36 0 3 41 11 44 29 37 34 1 4 17 24 13 30 32 12 40 4 33 40 35 24 20 5 5 1 48 15 43 12 18 38 11 10 41 10 44 29 23 47 50 26 44 35 37 37 7 35 34 21 6 31 32 15 23 12 14 44 18 30 30 27 41 34 14 16 4 34 30 35 16 9 17 12 45 15 49 33 36 12 33 17 45 33 14 48 50 49 45 46 27 45 17]
	[20 13 25 15 26 45 36 32 0 41 11 26 38 12 28 2 40 44 15 22 41 10 16 25 12 15 24 34 4 19 10 26 8 17 22 25 25 14 9 10 47 25 1 11 14 21 26 20 28 28 16 27 2 11 27 6 23 36 19 29 50 33 16 9 5 19 13 33 33 25 9 12 40 33 24 29 29 25 3 25 3 21 9 20 32 27 3 40 29 16 32 46 34 44 23 21 9 13 13 20]
	[41 9 42 50 41 17 2 11 25 0 18 26 39 10 40 32 40 11 8 31 44 26 18 49 40 37 20 21 13 16 31 19 38 12 31 15 7 35 28 6 43 46 39 37 42 36 7 31 15 44 49 35 24 13 25 26 44 45 5 40 11 1 8 27 25 50 20 30 7 50 50 46 18 26 19 21 43 37 29 8 37 38 36 5 15 15 28 48 15 19 15 41 40 7 21 39 12 42 13 22]
	[29 38 26 50 40 7 14 50 27 44 0 37 26 31 2 41 34 48 32 26 3 6 15 29 25 49 27 41 11 28 10 12 46 41 21 8 38 20 47 1 36 28 6 4 27 45 45 17 27 20 39 3 25 50 17 22 44 30 37 14 42 28 2 49 26 40 36 20 49 27 20 33 47 30 35 10 17 8 37 38 25 31 2 31 37 39 26 34 10 41 16 27 43 45 46 32 45 31 35 44]
	[48 46 37 11 37 24 15 36 50 45 15 0 12 47 31 4 36 2 2 5 37 38 38 29 4 14 40 37 41 9 7 48 23 25 21 46 33 6 39 27 22 28 22 35 12 33 1 48 27 10 7 16 25 26 50 26 39 32 4 24 16 17 18 17 40 21 7 31 12 44 42 11 3 30 43 26 34 45 35 9 27 6 30 30 24 22 35 17 47 46 32 48 34 46 40 44 45 12 24 5]
	[21 20 48 14 7 31 49 11 10 23 8 37 0 50 13 18 7 12 11 9 15 1 19 2 40 43 48 7 11 3 33 27 36 45 32 11 36 7 46 34 25 26 27 32 31 50 22 6 42 15 9 24 19 31 45 49 3 50 42 40 6 9 36 47 14 47 30 6 45 18 44 45 10 33 14 36 20 42 42 32 11 39 1 27 2 36 17 6 1 4 44 36 8 9 10 19 21 31 29 31]
	[46 19 22 5 6 31 36 45 34 42 26 28 31 0 46 20 32 20 10 16 46 15 30 23 19 22 44 22 28 18 2 13 44 14 22 39 35 38 26 11 50 28 17 50 1 20 10 8 16 22 3 2 26 25 17 5 23 28 15 44 4 24 39 17 30 20 33 20 42 28 20 22 8 47 4 46 17 9 22 27 7 29 28 33 4 41 42 23 48 13 12 3 32 13 26 15 23 28 5 12]
	[8 49 50 16 23 43 19 48 33 24 26 9 2 25 0 45 39 12 45 34 12 31 46 13 13 6 46 30 16 43 17 47 49 42 42 25 15 32 36 32 38 9 13 14 38 49 26 37 9 47 24 34 45 12 3 14 3 8 46 12 37 9 17 33 41 9 16 36 43 15 30 38 46 32 43 11 24 37 44 2 36 3 31 20 20 8 20 44 43 2 48 2 35 18 45 42 43 22 25 28]
	[10 41 50 19 31 7 26 5 3 48 50 18 20 44 28 0 23 19 44 10 39 40 19 9 11 21 6 33 49 44 19 7 31 31 25 46 18 50 45 49 31 48 19 44 38 19 28 50 47 33 19 15 5 46 20 17 44 40 1 14 37 36 17 5 10 44 20 37 23 28 8 17 8 37 15 47 7 41 17 44 18 21 15 9 15 33 40 22 28 33 48 35 36 41 36 23 26 1 28 7]
	[20 16 26 40 35 18 15 23 3 36 50 27 16 39 42 11 0 36 27 44 25 8 37 50 50 31 20 33 17 31 22 40 30 11 21 16 3 40 43 37 2 39 38 6 37 15 5 10 42 23 4 17 9 20 20 25 14 18 3 14 4 49 45 46 12 44 1 15 27 39 11 13 38 41 8 13 50 32 17 39 35 32 35 12 40 18 31 37 36 27 33 25 24 18 42 11 11 45 20 13]
	[15 27 17 19 22 10 39 10 20 8 9 35 29 49 16 35 15 0 12 22 39 20 26 41 42 5 29 34 28 2 45 4 26 26 31 32 42 11 18 44 13 14 30 48 7 21 21 4 9 44 4 42 31 10 21 43 28 48 41 15 27 30 35 22 41 2 38 36 16 15 16 49 3 4 5 42 19 18 21 30 4 41 21 7 29 6 14 6 15 46 37 5 26 14 20 32 1 16 9 13]
	[6 23 44 5 23 15 34 42 22 45 39 36 30 21 19 40 42 4 0 50 15 45 5 25 37 22 23 4 40 36 3 8 27 13 32 27 45 30 1 6 37 12 46 43 26 45 30 42 9 44 21 43 26 48 3 1 35 47 28 10 1 11 3 4 13 46 7 44 34 26 5 28 4 39 33 43 5 26 35 4 39 41 10 30 16 43 31 48 5 14 27 1 10 28 42 41 50 33 10 27]
	[47 7 27 35 20 12 41 12 16 3 6 28 12 4 29 10 46 34 33 0 34 38 24 3 37 41 13 16 29 15 20 4 39 3 43 50 38 8 35 41 43 24 13 6 22 24 2 49 7 25 35 42 33 46 42 10 7 1 30 12 8 16 29 26 28 12 49 34 50 3 45 18 23 20 20 18 38 49 26 23 26 5 27 39 3 12 39 9 3 37 21 48 11 8 23 43 48 40 49 3]
	[2 27 27 31 2 11 1 40 41 18 19 6 18 19 26 47 24 8 21 45 0 4 21 2 40 1 40 50 8 34 49 50 46 21 8 34 38 43 27 50 39 20 26 45 13 2 35 33 42 23 10 36 44 32 24 41 40 14 9 10 22 23 40 21 39 34 26 28 25 13 41 20 16 4 24 46 15 44 5 16 16 25 10 3 28 20 42 1 38 25 20 25 15 31 16 3 46 23 9 9]
	[7 18 23 34 34 38 2 42 37 14 25 18 2 45 41 6 25 44 38 47 2 0 11 22 21 21 48 31 16 46 37 49 39 27 35 32 42 25 35 39 34 36 20 1 9 48 18 27 11 13 18 23 7 20 13 34 15 44 35 27 19 47 26 4 39 41 46 7 17 36 42 41 4 40 36 45 9 21 34 33 17 21 9 28 28 41 47 2 9 12 15 29 29 3 17 7 12 20 24 21]
	[35 9 42 32 39 31 42 45 40 41 41 5 26 37 7 27 14 31 42 26 19 15 0 25 43 48 45 16 26 19 33 13 38 5 22 23 48 41 22 39 13 7 15 21 26 6 14 18 4 8 49 41 3 49 37 19 49 5 27 32 20 42 35 23 2 29 36 22 38 42 5 33 10 20 18 35 35 20 25 33 16 11 46 5 50 4 22 5 40 15 38 31 20 45 19 12 24 33 45 32]
	[39 19 13 11 5 38 25 39 9 45 25 49 50 27 50 13 7 18 7 3 50 16 24 0 32 39 12 29 13 16 38 34 11 13 24 50 5 45 41 10 14 22 12 31 29 2 48 2 29 30 23 43 20 28 4 20 47 33 40 37 7 30 3 20 2 25 4 50 2 30 33 38 45 42 10 32 44 39 14 36 49 26 32 29 40 26 10 13 41 29 31 33 26 46 32 41 8 18 20 29]
	[35 15 33 47 8 11 32 30 10 41 39 26 13 9 32 22 19 10 47 10 4 29 6 22 0 2 4 46 13 49 25 7 10 26 22 5 25 6 22 26 19 29 27 46 7 8 40 28 23 36 3 30 42 2 41 44 9 46 19 9 50 16 9 23 50 36 18 42 25 29 50 44 42 19 31 37 11 46 17 25 10 22 2 2 16 6 43 2 26 24 15 14 16 10 18 11 16 23 29 50]
	[36 1 38 42 30 14 42 3 38 8 20 31 27 28 41 43 49 27 24 19 6 46 36 10 16 0 34 14 8 25 32 47 33 35 22 38 25 35 19 25 36 46 13 7 10 16 40 47 19 27 15 49 17 27 4 38 12 24 12 6 42 34 33 43 39 21 14 39 9 44 16 27 23 20 26 34 41 39 31 39 40 15 10 43 6 41 23 24 49 38 47 27 33 33 35 23 33 5 6 29]
