nCameras=50;
nCrossings=100;
prices=[45 35 18 27 31 33 20 20 44 6 41 39 13 20 42 2 22 40 41 23 48 7 47 24 4 8 28 4 37 9 2 33 50 16 14 45 12 14 46 30 28 3 41 18 9 46 5 37 31 3];
ranges=[15 21 41 29 34 42 29 24 38 17 6 13 5 14 1 6 45 6 26 7 22 44 34 20 36 31 38 36 27 6 42 2 13 35 24 13 23 48 30 1 27 21 6 28 7 11 16 19 28 25];
autonomies=[3 6 4 2 2 4 3 3 6 4 3 3 2 5 5 5 2 3 2 2 4 4 3 2 6 6 3 6 6 5 5 4 2 6 3 6 5 5 2 2 3 5 2 3 3 2 4 3 3 3];
consumptions=[16 50 28 20 29 31 43 44 21 33 50 15 7 45 6 43 12 35 27 20 41 43 28 11 36 49 14 34 17 19 17 5 17 30 27 28 15 36 14 13 34 1 42 2 12 2 18 14 50 22];
minRanges=[
	[0 43 15 48 41 30 27 22 32 24 2 38 38 15 22 22 16 35 30 50 8 17 5 49 1 5 25 21 25 21 25 32 47 9 28 2 10 18 49 24 27 1 27 8 46 42 33 2 9 35 19 11 42 9 36 48 32 25 49 35 3 4 11 4 48 33 16 29 4 7 8 37 44 29 37 42 31 17 37 24 4 24 31 9 1 13 20 9 6 46 17 16 46 10 17 29 11 22 20 10]
	[8 0 18 46 37 1 24 10 46 34 41 36 37 30 16 32 25 26 6 19 19 16 2 25 46 15 30 10 12 19 41 22 9 43 3 6 37 12 12 17 18 5 27 6 43 14 22 42 25 50 37 31 24 38 48 18 40 23 38 44 33 36 8 35 26 30 18 44 36 3 42 20 35 21 21 38 43 42 14 8 15 49 6 30 33 15 50 41 7 1 46 1 34 10 28 5 43 26 21 28]
	[2 9 0 20 1 41 5 4 44 36 32 27 45 17 44 50 41 36 5 2 30 31 25 20 1 16 11 1 24 39 9 18 47 31 26 49 14 23 28 28 23 29 49 23 19 27 2 34 46 12 42 48 37 28 10 26 47 32 24 24 38 47 23 32 47 44 1 15 14 39 7 43 49 21 31 49 7 29 16 1 3 13 15 39 38 36 33 36 29 26 16 36 12 2 4 30 41 16 44 49]
	[41 30 15 0 20 24 23 50 16 38 29 26 46 33 44 7 29 2 17 38 2 8 13 7 12 47 14 18 17 27 40 10 21 11 30 4 49 22 43 6 43 35 24 50 36 40 17 8 5 43 37 32 16 7 31 35 32 5 7 44 48 18 23 11 18 26 28 34 4 4 2 17 27 5 21 23 14 13 4 44 48 15 8 37 19 21 47 14 45 42 50 21 10 38 43 43 24 11 22 5]
	[7 44 48 8 0 18 35 6 35 29 42 1 20 4 5 23 1 19 36 25 47 48 32 1 42 26 14 46 42 26 1 3 50 1 11 22 13 6 24 1 2 46 29 41 3 26 3 21 5 2 5 1 16 20 1 40 5 50 41 11 26 34 26 9 18 26 5 33 13 21 8 37 22 7 6 15 47 4 50 27 2 10 28 48 24 33 29 19 37 44 35 2 20 12 12 9 11 14 9 18]
	[16 27 6 19 37 0 17 15 49 32 45 39 35 20 15 15 42 25 5 26 44 30 10 2 8 23 28 24 31 3 7 46 40 2 22 1 17 21 9 12 40 50 33 36 27 21 7 48 21 28 28 7 16 1 31 22 19 42 25 36 9 11 3 6 20 50 16 31 13 13 26 33 36 37 43 1 4 25 1 49 18 18 12 1 29 11 36 28 45 49 5 5 2 47 11 15 46 22 43 41]
	[10 50 39 22 22 45 0 19 18 3 18 14 14 16 32 38 16 13 8 37 12 20 19 12 32 13 36 45 10 23 22 8 34 47 9 24 23 34 48 48 38 34 20 34 9 22 28 30 30 37 50 15 18 8 31 16 5 1 9 12 33 46 7 35 48 23 35 21 38 1 25 46 20 32 50 47 3 44 20 8 15 40 28 4 46 40 12 6 50 11 47 29 4 34 47 31 46 49 2 47]
	[37 47 44 38 2 14 3 0 38 8 24 4 23 2 28 49 43 37 30 41 2 7 32 13 21 15 21 46 28 46 11 28 45 35 25 13 34 46 13 26 30 46 17 21 30 35 6 31 41 3 4 38 8 40 44 3 36 50 10 32 48 4 35 29 45 8 7 14 33 26 15 12 33 21 18 41 32 21 40 46 39 27 39 46 5 29 23 36 22 5 20 26 26 11 40 7 35 37 11 10]
	[24 29 12 25 40 34 49 29 0 15 17 30 46 46 3 28 15 11 45 33 5 23 18 23 4 16 44 11 2 30 37 40 23 3 30 26 41 30 32 18 17 30 39 35 5 47 13 30 7 25 45 20 21 27 46 7 13 45 36 13 9 24 6 5 50 7 39 14 48 38 7 2 24 2 7 31 1 7 41 36 8 34 32 26 30 18 44 8 37 46 41 3 23 49 20 34 5 40 30 5]
	[22 7 11 42 50 32 14 5 4 0 37 28 10 2 35 30 7 31 40 49 36 14 34 17 27 7 12 20 18 47 39 14 34 39 13 42 33 42 40 14 1 5 43 49 3 25 8 12 36 33 43 17 31 37 34 3 3 45 25 26 2 6 50 16 46 1 50 40 30 8 44 5 38 46 21 32 11 18 10 14 5 48 41 16 17 32 24 15 14 5 20 34 25 18 2 48 34 36 31 33]
	[34 25 31 27 50 48 45 27 36 40 0 6 39 45 40 34 45 50 49 30 43 27 27 12 34 31 30 38 34 11 41 34 36 10 46 49 9 49 17 13 25 28 35 17 1 31 13 5 26 18 4 37 37 48 37 26 49 29 15 11 39 49 47 2 39 6 13 46 8 13 33 49 10 17 4 35 39 25 46 8 43 44 17 15 37 16 3 47 13 50 47 36 49 6 17 36 1 6 24 14]
